comments_sampled_per_video,repetition,seed,eligible_videos,topic_number,topic_label,metric,spearman_rho
10,3,21260831,591,7,"Alternative methods, challenges and ""why"" questions",api_comments_per_day,-0.04829014015423948
10,3,21260831,591,8,"Solar PV, batteries and power systems",duration_minutes,0.07672169066340634
10,3,21260831,591,8,"Solar PV, batteries and power systems",view_count,-0.010822006878912611
10,3,21260831,591,8,"Solar PV, batteries and power systems",like_count,0.07136331189537966
10,3,21260831,591,8,"Solar PV, batteries and power systems",api_comment_count,0.10801544005039264
10,3,21260831,591,8,"Solar PV, batteries and power systems",likes_per_1000_views,0.21445616858108368
10,3,21260831,591,8,"Solar PV, batteries and power systems",api_comments_per_1000_views,0.13999332053901392
10,3,21260831,591,8,"Solar PV, batteries and power systems",views_per_day,0.07127258859987767
10,3,21260831,591,8,"Solar PV, batteries and power systems",api_comments_per_day,0.18028460087692505
10,3,21260831,591,9,Performance checking and troubleshooting,duration_minutes,-0.09471746734221888
10,3,21260831,591,9,Performance checking and troubleshooting,view_count,-0.02867689365285974
10,3,21260831,591,9,Performance checking and troubleshooting,like_count,-0.0753164778736487
10,3,21260831,591,9,Performance checking and troubleshooting,api_comment_count,-0.08968877442765293
10,3,21260831,591,9,Performance checking and troubleshooting,likes_per_1000_views,-0.05752060845339242
10,3,21260831,591,9,Performance checking and troubleshooting,api_comments_per_1000_views,-0.03922898668253729
10,3,21260831,591,9,Performance checking and troubleshooting,views_per_day,-0.05990810681583568
10,3,21260831,591,9,Performance checking and troubleshooting,api_comments_per_day,-0.10084273447258897
10,3,21260831,591,10,"Implementation follow-up, outcomes and retrospective questions",duration_minutes,0.032418065685665985
10,3,21260831,591,10,"Implementation follow-up, outcomes and retrospective questions",view_count,0.024916289360394025
10,3,21260831,591,10,"Implementation follow-up, outcomes and retrospective questions",like_count,-0.0075172327596632945
10,3,21260831,591,10,"Implementation follow-up, outcomes and retrospective questions",api_comment_count,0.005711373148815232
10,3,21260831,591,10,"Implementation follow-up, outcomes and retrospective questions",likes_per_1000_views,-0.0672057042723431
10,3,21260831,591,10,"Implementation follow-up, outcomes and retrospective questions",api_comments_per_1000_views,-0.07613114601714603
10,3,21260831,591,10,"Implementation follow-up, outcomes and retrospective questions",views_per_day,0.042357680286141654
10,3,21260831,591,10,"Implementation follow-up, outcomes and retrospective questions",api_comments_per_day,0.01869592238327435
10,3,21260831,591,11,"Product sourcing, access and location questions",duration_minutes,-0.029331196765574025
10,3,21260831,591,11,"Product sourcing, access and location questions",view_count,0.08021138196731133
10,3,21260831,591,11,"Product sourcing, access and location questions",like_count,0.0997097120319893
10,3,21260831,591,11,"Product sourcing, access and location questions",api_comment_count,0.02826911326374101
10,3,21260831,591,11,"Product sourcing, access and location questions",likes_per_1000_views,0.06025480787702222
10,3,21260831,591,11,"Product sourcing, access and location questions",api_comments_per_1000_views,-0.07818045946308427
10,3,21260831,591,11,"Product sourcing, access and location questions",views_per_day,0.08836175487377303
10,3,21260831,591,11,"Product sourcing, access and location questions",api_comments_per_day,0.033321232051906895
10,3,21260831,591,12,Roof and attic ventilation and airflow,duration_minutes,-0.11779460352479891
10,3,21260831,591,12,Roof and attic ventilation and airflow,view_count,0.04995198528734565
10,3,21260831,591,12,Roof and attic ventilation and airflow,like_count,0.03593267607963782
10,3,21260831,591,12,Roof and attic ventilation and airflow,api_comment_count,0.043756082579708616
10,3,21260831,591,12,Roof and attic ventilation and airflow,likes_per_1000_views,-0.059384992318435005
10,3,21260831,591,12,Roof and attic ventilation and airflow,api_comments_per_1000_views,-0.05070832092445952
10,3,21260831,591,12,Roof and attic ventilation and airflow,views_per_day,0.07887542154214637
10,3,21260831,591,12,Roof and attic ventilation and airflow,api_comments_per_day,0.06918554153444935
10,3,21260831,591,13,"Wall, cavity and floor insulation",duration_minutes,-0.07796012724523316
10,3,21260831,591,13,"Wall, cavity and floor insulation",view_count,-0.019079704736364868
10,3,21260831,591,13,"Wall, cavity and floor insulation",like_count,-0.023582020970011167
10,3,21260831,591,13,"Wall, cavity and floor insulation",api_comment_count,-0.03395689285161168
10,3,21260831,591,13,"Wall, cavity and floor insulation",likes_per_1000_views,-0.0923941755134752
10,3,21260831,591,13,"Wall, cavity and floor insulation",api_comments_per_1000_views,-0.023035126023042998
10,3,21260831,591,13,"Wall, cavity and floor insulation",views_per_day,-0.014974123937877663
10,3,21260831,591,13,"Wall, cavity and floor insulation",api_comments_per_day,-0.025617311542026965
10,3,21260831,591,14,Thermostat wiring and smart heating controls,duration_minutes,0.1411835552550605
10,3,21260831,591,14,Thermostat wiring and smart heating controls,view_count,-0.058347976478850996
10,3,21260831,591,14,Thermostat wiring and smart heating controls,like_count,-0.07496857515501013
10,3,21260831,591,14,Thermostat wiring and smart heating controls,api_comment_count,-0.06433589467865197
10,3,21260831,591,14,Thermostat wiring and smart heating controls,likes_per_1000_views,0.00026746945872046867
10,3,21260831,591,14,Thermostat wiring and smart heating controls,api_comments_per_1000_views,0.030884339797578174
10,3,21260831,591,14,Thermostat wiring and smart heating controls,views_per_day,-0.1184180182571312
10,3,21260831,591,14,Thermostat wiring and smart heating controls,api_comments_per_day,-0.12782726260223515
10,3,21260831,591,15,Vapour barriers and moisture control,duration_minutes,-0.1104783623609267
10,3,21260831,591,15,Vapour barriers and moisture control,view_count,0.03491161265743586
10,3,21260831,591,15,Vapour barriers and moisture control,like_count,0.016160857165658828
10,3,21260831,591,15,Vapour barriers and moisture control,api_comment_count,-0.05914955204035334
10,3,21260831,591,15,Vapour barriers and moisture control,likes_per_1000_views,-0.08253468969497965
10,3,21260831,591,15,Vapour barriers and moisture control,api_comments_per_1000_views,-0.13305504654168854
10,3,21260831,591,15,Vapour barriers and moisture control,views_per_day,0.06470143506427208
10,3,21260831,591,15,Vapour barriers and moisture control,api_comments_per_day,-0.022575954309107586
10,3,21260831,591,16,"Prospective choices, recommendations and alternatives",duration_minutes,0.20366536960278725
10,3,21260831,591,16,"Prospective choices, recommendations and alternatives",view_count,-0.11017135176990635
10,3,21260831,591,16,"Prospective choices, recommendations and alternatives",like_count,-0.03991213160272764
10,3,21260831,591,16,"Prospective choices, recommendations and alternatives",api_comment_count,0.051731276314753834
10,3,21260831,591,16,"Prospective choices, recommendations and alternatives",likes_per_1000_views,0.17121588002867424
10,3,21260831,591,16,"Prospective choices, recommendations and alternatives",api_comments_per_1000_views,0.2245846422866125
10,3,21260831,591,16,"Prospective choices, recommendations and alternatives",views_per_day,-0.0843425547202541
10,3,21260831,591,16,"Prospective choices, recommendations and alternatives",api_comments_per_day,0.08076745548783748
10,4,21260832,591,1,Situated household retrofit experience and building context,duration_minutes,-0.07544802395177669
10,4,21260832,591,1,Situated household retrofit experience and building context,view_count,-0.009238671692427177
10,4,21260832,591,1,Situated household retrofit experience and building context,like_count,0.04946664482650201
10,4,21260832,591,1,Situated household retrofit experience and building context,api_comment_count,0.04557579321355966
10,4,21260832,591,1,Situated household retrofit experience and building context,likes_per_1000_views,0.09560338530747504
10,4,21260832,591,1,Situated household retrofit experience and building context,api_comments_per_1000_views,0.05833354648634696
10,4,21260832,591,1,Situated household retrofit experience and building context,views_per_day,0.05436686579033649
10,4,21260832,591,1,Situated household retrofit experience and building context,api_comments_per_day,0.11649938030605671
10,4,21260832,591,2,Spray foam and foam insulation,duration_minutes,-0.18720055407237407
10,4,21260832,591,2,Spray foam and foam insulation,view_count,0.11250735754960027
10,4,21260832,591,2,Spray foam and foam insulation,like_count,0.10464544320855645
10,4,21260832,591,2,Spray foam and foam insulation,api_comment_count,-0.019520672954105433
10,4,21260832,591,2,Spray foam and foam insulation,likes_per_1000_views,-0.062469348965279906
10,4,21260832,591,2,Spray foam and foam insulation,api_comments_per_1000_views,-0.1982109383878544
10,4,21260832,591,2,Spray foam and foam insulation,views_per_day,0.15727970781884346
10,4,21260832,591,2,Spray foam and foam insulation,api_comments_per_day,0.02249351883299733
10,4,21260832,591,3,Clarification and specification questions,duration_minutes,-0.11420299735131495
10,4,21260832,591,3,Clarification and specification questions,view_count,0.04814742972559403
10,4,21260832,591,3,Clarification and specification questions,like_count,0.008185964111736582
10,4,21260832,591,3,Clarification and specification questions,api_comment_count,-0.07657189311341496
10,4,21260832,591,3,Clarification and specification questions,likes_per_1000_views,-0.0865964027789029
10,4,21260832,591,3,Clarification and specification questions,api_comments_per_1000_views,-0.1428186445156889
10,4,21260832,591,3,Clarification and specification questions,views_per_day,0.01589326056521873
10,4,21260832,591,3,Clarification and specification questions,api_comments_per_day,-0.09602930954743319
10,4,21260832,591,4,"Implementation, cost and how-to questions",duration_minutes,0.029353687736273695
10,4,21260832,591,4,"Implementation, cost and how-to questions",view_count,-0.06225128311823975
10,4,21260832,591,4,"Implementation, cost and how-to questions",like_count,-0.04745126856619991
10,4,21260832,591,4,"Implementation, cost and how-to questions",api_comment_count,-0.050832769588943116
10,4,21260832,591,4,"Implementation, cost and how-to questions",likes_per_1000_views,0.01593635943396708
10,4,21260832,591,4,"Implementation, cost and how-to questions",api_comments_per_1000_views,0.0295274298587511
10,4,21260832,591,4,"Implementation, cost and how-to questions",views_per_day,-0.07233241361678125
10,4,21260832,591,4,"Implementation, cost and how-to questions",api_comments_per_day,-0.07373672388488377
10,4,21260832,591,5,Heat pumps and heating systems,duration_minutes,0.24910943270815933
10,4,21260832,591,5,Heat pumps and heating systems,view_count,-0.24576536933685833
10,4,21260832,591,5,Heat pumps and heating systems,like_count,-0.1765512166464351
10,4,21260832,591,5,Heat pumps and heating systems,api_comment_count,-0.015094651334213598
10,4,21260832,591,5,Heat pumps and heating systems,likes_per_1000_views,0.16793607136026073
10,4,21260832,591,5,Heat pumps and heating systems,api_comments_per_1000_views,0.3186330684930111
10,4,21260832,591,5,Heat pumps and heating systems,views_per_day,-0.21455868066332362
10,4,21260832,591,5,Heat pumps and heating systems,api_comments_per_day,0.01217935438329661
10,4,21260832,591,6,"Praise, gratitude and social endorsement",duration_minutes,0.3687781558344679
10,4,21260832,591,6,"Praise, gratitude and social endorsement",view_count,-0.15080600190529914
10,4,21260832,591,6,"Praise, gratitude and social endorsement",like_count,-0.1096631198891041
10,4,21260832,591,6,"Praise, gratitude and social endorsement",api_comment_count,-0.009285022851977638
10,4,21260832,591,6,"Praise, gratitude and social endorsement",likes_per_1000_views,0.0855450817954764
10,4,21260832,591,6,"Praise, gratitude and social endorsement",api_comments_per_1000_views,0.20194349070568163
10,4,21260832,591,6,"Praise, gratitude and social endorsement",views_per_day,-0.2566945049387345
10,4,21260832,591,6,"Praise, gratitude and social endorsement",api_comments_per_day,-0.1402442297896412
10,4,21260832,591,7,"Alternative methods, challenges and ""why"" questions",duration_minutes,-0.1272740154917199
10,4,21260832,591,7,"Alternative methods, challenges and ""why"" questions",view_count,0.07797482612381022
10,4,21260832,591,7,"Alternative methods, challenges and ""why"" questions",like_count,0.05383027474339806
10,4,21260832,591,7,"Alternative methods, challenges and ""why"" questions",api_comment_count,-0.005825896183424736
