video_id,topic_01_relative_weight,topic_02_relative_weight,topic_03_relative_weight,topic_04_relative_weight,topic_05_relative_weight,topic_06_relative_weight,topic_07_relative_weight,topic_08_relative_weight,topic_09_relative_weight,topic_10_relative_weight,topic_11_relative_weight,topic_12_relative_weight,topic_13_relative_weight,topic_14_relative_weight,topic_15_relative_weight,topic_16_relative_weight,modelled_comment_count,dominant_topic_number,secondary_topic_number,dominant_topic_label,dominant_relative_weight,secondary_relative_weight,dominance_margin,effective_topic_count,creator_type,video_type,_video_publication_date,publication_year,duration_minutes,view_count,like_count,api_comment_count,likes_per_1000_views,api_comments_per_1000_views,views_per_day,api_comments_per_day
iAAI8WQif_g,0.118926177308587,0.005531081210408,0.0018663400687352,0.2299117165944214,0.073031115527909,0.1089179407875712,0.0077732477462775,0.2014636197775395,0.0876380992716434,0.0033735637160809,0.0,0.0003002513249576,0.0012656341818718,0.1469050158994897,0.0130961965845072,0.0,4,4,8,"Implementation, cost and how-to questions",0.2299117165944214,0.2014636197775395,0.0284480968168819,7.43940063496971,installer_tradesperson,how_to_installation_demo,2025-02-11 18:00:36+00:00,2025,1.4166666666666667,84796,914,21,10.778810321241568,0.2476531911882636,160.90322580645162,0.0398481973434535
iCnASFBuQDw,0.2434048995981279,0.0112660269527457,0.0264575442253099,0.002474796979039,0.0081374425087381,0.0374669777665221,0.1004577551892709,0.0277832402552805,0.0733283792724993,0.1190521394588122,0.019808279540208,0.2288002610399664,0.0129296966325308,0.0098544701521228,0.0332627602062553,0.0455153302225704,20,1,12,Situated household retrofit experience and building context,0.2434048995981279,0.2288002610399664,0.0146046385581615,9.149713169959533,builder_contractor,how_to_installation_demo,2025-05-04 19:48:31+00:00,2025,1.5833333333333333,106751,853,130,7.990557465503835,1.217787187005274,239.88988764044944,0.2921348314606741
iD1U6Q47yLU,0.1140964377761772,0.0049710521759926,0.0584197613360454,0.0999015880263317,0.0743634716535676,0.1759508157365089,0.0448151893625036,0.0408846538551684,0.1153491011422559,0.0090888097332078,0.012034701120103,0.0085875712879405,0.0106599173004593,0.1732203019293786,0.0153280193373583,0.0423286082270007,66,6,14,"Praise, gratitude and social endorsement",0.1759508157365089,0.1732203019293786,0.0027305138071302,10.749181385875607,diy_renovator_homeowner,how_to_installation_demo,2021-08-31 14:00:29+00:00,2021,15.95,112278,1090,260,9.708046099859278,2.3156807210673507,62.83044208170117,0.1454952434247342
iDMZz4HIURw,0.2242103980095294,0.0495135024653847,0.0616925595039185,0.040522034618453,0.0033137128875714,0.2633249172731837,0.0273843056769805,0.0147803778151021,0.0466444916703863,0.0583328848888482,0.0515682703560189,0.0350036963854814,0.0169946134067275,0.0242055835524438,0.0187553120999225,0.0637533393900474,164,6,1,"Praise, gratitude and social endorsement",0.2633249172731837,0.2242103980095294,0.0391145192636542,10.026951637488716,builder_contractor,problem_warning_mistakes,2020-01-12 16:42:36+00:00,2020,5.4,1416302,35807,816,25.282037305602906,0.576148307352528,594.0864093959732,0.3422818791946309
iJasoJI6j-0,0.1279637620461572,0.0097121630055962,0.0154324388644854,0.0692820149144794,0.1206787646810646,0.1354238759771859,0.0416132178962692,0.0623302619387176,0.0456199564318375,0.051183096895729,0.0233519513237922,0.0007995967561609,0.0026851399964707,0.2152981893639232,0.020759707416421,0.0578658624917094,19,14,6,Thermostat wiring and smart heating controls,0.2152981893639232,0.1354238759771859,0.0798743133867373,10.664895666336507,installer_tradesperson,how_to_installation_demo,2025-09-04 17:03:06+00:00,2025,21.933333333333334,49898,292,86,5.851937953424987,1.7235159725840716,154.96273291925465,0.2670807453416149
iKcSKpR9KAM,0.1848166704103689,0.0016015918229651,0.0333490797454412,0.0536545673159166,0.0335401501775116,0.2573886635225916,0.0224478565543405,0.023615754355397,0.0310379752327353,0.0614512699110677,0.0117557512225493,0.0267390242336795,0.0136041927916429,0.1705808669049623,0.0019393888901158,0.0724771969087139,101,6,1,"Praise, gratitude and social endorsement",0.2573886635225916,0.1848166704103689,0.0725719931122226,9.21037994189923,training_educational,how_to_installation_demo,2020-05-23 13:45:03+00:00,2020,4.45,1194756,23854,1994,19.96558293074067,1.6689600219626437,530.5310834813499,0.8854351687388987
iQXaIKBbU7E,0.2300580623901454,0.0062778182805414,0.1269545139141593,0.0039187069919562,0.0,0.1227545303243527,0.016220961325051,0.005446156556181,0.0098839964071405,0.0764998734261524,0.0064009392596324,0.0548486325444293,0.1697201051296474,0.0093822459967081,0.1616334574539024,0.0,4,1,13,Situated household retrofit experience and building context,0.2300580623901454,0.1697201051296474,0.060337957260498,8.001154369359856,builder_contractor,problem_warning_mistakes,2026-02-06 12:27:14+00:00,2026,2.9833333333333334,2213,27,7,12.200632625395391,3.1631269769543606,13.251497005988025,0.0419161676646706
iYndpRTUjsk,0.0681585070333823,0.0559247913349808,0.0489509883710806,0.0272825814740706,0.0279595488420482,0.0297777964590346,0.0065632069692695,0.0435796729440035,0.0295064845465379,0.0073415059547804,0.0038615915203963,0.0353759241139508,0.198537285862275,0.000234426970047,0.210079146807686,0.2068665407964558,7,15,16,Vapour barriers and moisture control,0.210079146807686,0.2068665407964558,0.0032126060112301,9.215219655289872,training_educational,problem_warning_mistakes,2021-04-22 15:24:56+00:00,2021,2.433333333333333,18460,78,19,4.225352112676056,1.029252437703142,9.62460896767466,0.0099061522419186
iax414qL1lU,0.2726322743194314,0.0041682526549613,0.0501358257471343,0.0485505796448959,0.0,0.008199708745519,0.0180241982211965,0.1110921756022078,0.0,0.0,0.0109729831734174,0.0437257020590322,0.0519343954503538,0.0887101283329773,0.0509020190331106,0.240951757015762,3,1,16,Situated household retrofit experience and building context,0.2726322743194314,0.240951757015762,0.0316805173036693,7.99919607007548,installer_tradesperson,how_to_installation_demo,2023-12-12 15:41:03+00:00,2023,0.6666666666666666,8946,83,16,9.277889559579702,1.788508830762352,9.37735849056604,0.0167714884696016
ibF17R1tcCw,0.1845590733068713,0.0012104693499026,0.0282959356390393,0.1429437595393168,0.1463269573426293,0.1233540530819111,0.0331219182994721,0.010933612615261,0.0324844784509932,0.0821519031743041,0.0109138343009877,0.0639757875796766,0.0418611114942238,0.0069128558966168,0.0482675566914112,0.0426866932373827,16,1,5,Situated household retrofit experience and building context,0.1845590733068713,0.1463269573426293,0.038232115964242,10.919336481444374,builder_contractor,project_walkthrough,2023-06-03 17:19:17+00:00,2023,14.866666666666667,79988,1437,40,17.965194779216883,0.5000750112516877,69.7975567190227,0.0349040139616055
ibHeGgsRMkE,0.1344948984533088,0.0088329469449346,0.1323272325740447,0.1121741947263101,0.0137543188688615,0.0245594826804246,0.0896983915607659,0.022165010578934,0.0759539901305606,0.0500637949328142,0.0044583326273484,0.1501001753857183,0.0137647540129831,0.0614022558292357,0.0295238439215237,0.0767263767722311,30,12,1,Roof and attic ventilation and airflow,0.1501001753857183,0.1344948984533088,0.0156052769324095,11.718260552470502,diy_renovator_homeowner,problem_warning_mistakes,2023-03-19 18:11:04+00:00,2023,0.3166666666666666,194716,1318,98,6.7688325561330345,0.5032971096365989,159.34206219312605,0.0801963993453355
id9zwr6imM4,0.1638380150030698,0.3051159958190251,0.0158464505964424,0.0968838913005008,0.025017441790934,0.0232014490803111,0.0803194054806398,0.0262662184768186,0.0037476201432044,0.0009660265038614,0.0614679021498893,0.0289668353325803,0.0663591958666787,0.0017359940412531,0.0250781983890004,0.0751893600257904,10,2,1,Spray foam and foam insulation,0.3051159958190251,0.1638380150030698,0.1412779808159553,9.096078409645449,builder_contractor,how_to_installation_demo,2025-10-16 15:08:52+00:00,2025,0.6833333333333333,50622,645,48,12.741495792343253,0.9482043380348466,180.79285714285717,0.1714285714285714
ifIuK6LihF0,0.0496526704860658,0.0,0.0,0.0,0.090425094663054,0.0,0.0,0.7934035521792114,0.0053057357228496,0.0,0.0,0.0,0.0,0.0500741533194626,0.0,0.0111387936293562,1,8,5,"Solar PV, batteries and power systems",0.7934035521792114,0.090425094663054,0.7029784575161574,2.176771379370317,installer_tradesperson,how_to_installation_demo,2023-07-29 10:00:25+00:00,2023,0.75,15415,113,2,7.330522218618229,0.1297437560817385,14.142201834862384,0.0018348623853211
ihp4SFn6tiM,0.0249738747375572,0.0003931592055286,0.0146330693601588,0.0709880589659613,0.0193170530114741,0.0473755029270241,0.0,0.7405386593286484,0.0,0.0122617524297745,0.0073689638894458,0.0145130913934138,0.0,0.0,0.0,0.0476368147510127,1,8,4,"Solar PV, batteries and power systems",0.7405386593286484,0.0709880589659613,0.669550600362687,2.9582197068388645,diy_renovator_homeowner,practical_advice_explainer,2026-06-26 07:21:07+00:00,2026,2.3833333333333333,5640,135,7,23.93617021276596,1.2411347517730498,208.88888888888889,0.2592592592592592
ipx9VB1S8a0,0.0,0.0016600547314456,0.977616759782452,0.0,0.0008094472301263,0.0,0.0013830444752263,0.0,0.0,0.0,0.0050634475454094,0.0115109734911027,0.0019562727442376,0.0,0.0,0.0,1,3,12,Clarification and specification questions,0.977616759782452,0.0115109734911027,0.9661057862913492,1.1479518391467136,installer_tradesperson,how_to_installation_demo,2024-01-26 17:00:28+00:00,2024,0.45,72082,644,3,8.934269304403319,0.0416192669459781,79.2981298129813,0.0033003300330033
irytqcJZSps,0.1513787922595637,0.0062153300388179,0.1097017964365872,0.0730557018180054,0.0051880904967701,0.1128931468859557,0.0348361986018491,0.0108586493639737,0.0660403062411034,0.0359971370960792,0.0408386440720779,0.0233235335717075,0.1946839002872181,0.0168551392883482,0.0264303144212254,0.0917033191207168,349,13,1,"Wall, cavity and floor insulation",0.1946839002872181,0.1513787922595637,0.0433051080276543,11.13950380648319,builder_contractor,problem_warning_mistakes,2019-09-02 17:59:47+00:00,2019,4.55,1608217,14856,1636,9.237559359215826,1.0172756537208598,639.1959459459459,0.6502384737678856
isPYt-LQTWQ,0.1981551672119916,0.0083891175724089,0.0345575351014058,0.0860175562692797,0.0020015486682152,0.0445492917309723,0.1008598762635736,0.0318776898248512,0.0970706247257564,0.0776033939643319,0.0022035126393097,0.06068029312722,0.1252249367641248,0.0135461565216443,0.0307510084706605,0.0865122911442531,11,1,13,Situated household retrofit experience and building context,0.1981551672119916,0.1252249367641248,0.0729302304478668,11.31306217126264,diy_renovator_homeowner,how_to_installation_demo,2023-02-11 18:01:11+00:00,2023,1.0,25334,237,57,9.355016973237548,2.2499407910318148,20.13831478537361,0.0453100158982511
ixtlK3XqigY,0.1109238124234242,0.0040443792694259,0.0255757973556889,0.1765706550417657,0.0168234586335208,0.2713941104246197,0.0056979698098536,0.1472153963960089,0.0011328044975796,0.0100399052535244,0.0055023985025722,0.0049769351470009,2.606037413685395e-06,0.0634061064283215,0.0066336252055144,0.150060039573765,9,6,4,"Praise, gratitude and social endorsement",0.2713941104246197,0.1765706550417657,0.0948234553828539,7.40394544020195,installer_tradesperson,how_to_installation_demo,2025-10-24 15:30:06+00:00,2025,33.516666666666666,11534,692,93,59.99653199237039,8.063117738859026,42.40441176470589,0.3419117647058823
iyi6qdwzM3s,0.1062775280921091,0.0013282915048547,0.0871778439192658,0.1472171023009063,0.0523139416584851,0.2301719708748729,0.0323452278203212,0.0252858318003771,0.0556339175679303,0.0964226175513391,0.0423498151816173,0.0487234619926602,0.0094184301699459,0.0111566322027113,0.0067325314110037,0.0474448559515994,36,6,4,"Praise, gratitude and social endorsement",0.2301719708748729,0.1472171023009063,0.0829548685739665,10.783119149199326,installer_tradesperson,how_to_installation_demo,2020-02-24 00:00:04+00:00,2020,11.85,115332,1422,108,12.329622307772343,0.9364270107168868,49.26612558735583,0.0461341307133703
j0E0NJtnDig,0.0472417786782044,0.0176145963309384,0.0639092420371726,0.0612191458937856,0.0172427196798042,0.0452400420514147,0.0478237291052612,0.3806234568284268,0.0197793734889685,0.0199049638588799,0.0062392367468404,0.2113103790785801,0.0043739358741171,0.0051814816436404,0.0086528617437587,0.0436430569602063,31,8,12,"Solar PV, batteries and power systems",0.3806234568284268,0.2113103790785801,0.1693130777498466,7.612196771647098,installer_tradesperson,practical_advice_explainer,2025-04-04 16:04:44+00:00,2025,22.716666666666665,29198,608,96,20.823344064661963,3.2878964312624155,61.46947368421053,0.2021052631578947
j7HcijX-Nmw,0.2701564320401691,0.1022194841764918,0.1597878762829859,0.021486509334276,0.0,0.0343894540617194,0.0298439121290144,0.0003205352771358,0.0581207751935672,0.0328286274064042,0.0063277723223132,0.0038055763597967,0.2061912812554713,0.0113782296751961,0.0117439418056371,0.0513995926798213,15,1,13,Situated household retrofit experience and building context,0.2701564320401691,0.2061912812554713,0.0639651507846978,8.1460682408849,training_educational,how_to_installation_demo,2023-05-27 09:41:00+00:00,2023,0.2833333333333333,1391349,14171,107,10.185079372608886,0.0769037818692506,1206.7207285342586,0.0928013876843018
jEBzGn4AsGg,0.0654000919306502,0.065808058356275,0.0763220672186714,0.050035325454804,0.0077766681659129,0.0339478862029371,0.0112796167611312,0.010250957563924,0.04283877712963,0.0148571912316884,0.0072969120964893,0.2997112273135524,0.2231337022229019,0.0110023874700955,0.0580377298370718,0.0223014010442643,26,12,13,Roof and attic ventilation and airflow,0.2997112273135524,0.2231337022229019,0.0765775250906504,8.869927406198011,diy_renovator_homeowner,how_to_installation_demo,2024-11-21 12:50:57+00:00,2024,1.85,80516,1294,61,16.07133985791644,0.7576133936112077,132.21018062397374,0.1001642036124794
jEkuXhLwfVM,0.1410060771594415,0.0623432100448807,0.0161043168014114,0.0719361221288387,0.0430737569884959,0.0171339688232292,0.0507257047220022,0.1136923810856658,0.0849161532571923,0.0216027439909987,0.0168473862176987,0.1713721594520487,0.0395358897967592,0.0328307344016374,0.0250525510831735,0.0918268440465253,6,12,1,Roof and attic ventilation and airflow,0.1713721594520487,0.1410060771594415,0.0303660822926072,12.471903707900855,installer_tradesperson,how_to_installation_demo,2026-03-01 16:45:04+00:00,2026,17.716666666666665,3791,45,11,11.870218939593776,2.9016090741229226,26.32638888888889,0.0763888888888889
jF0c0wJmy84,0.2896582013214983,0.0039980414799536,0.0490549688790739,0.0443305357318465,0.0344573202741165,0.0394130238062512,0.0515096557223725,0.0098331644193915,0.0384135058546502,0.0573393813371584,0.0280869022373445,0.0815580856610035,0.0877571482106162,0.0134174949642811,0.0111100831372862,0.1600624869631552,23,1,16,Situated household retrofit experience and building context,0.2896582013214983,0.1600624869631552,0.129595714358343,10.147749583165425,installer_tradesperson,how_to_installation_demo,2025-12-14 10:00:06+00:00,2025,32.9,16281,1769,310,108.65425956636572,19.04059947177692,73.66968325791855,1.4027149321266967
jKiXJOX4ol8,0.1355778655096804,0.0035800938163685,0.0653244372819084,0.0717346453701854,0.0380087318404324,0.0481572463954367,0.0430494605208811,0.3505658299300856,0.0662440478018663,0.0291951354911177,0.0158321232644393,0.0196136111464144,0.0095337299017024,0.0210902883403532,0.0077712532996168,0.0747215000895106,150,8,1,"Solar PV, batteries and power systems",0.3505658299300856,0.1355778655096804,0.2149879644204051,9.157709939313166,installer_tradesperson,how_to_installation_demo,2025-10-13 17:01:04+00:00,2025,15.616666666666667,1693920,7597,486,4.484863511854161,0.2869084726551431,5985.5830388692575,1.7173144876325088
jUehMdNfGrY,0.1392418843395512,0.005042527170157,0.0546282090707213,0.033985252432905,0.0258561558209335,0.0311837460381095,0.0843265335932227,0.2264493084588073,0.1061589822485577,0.033518572043558,0.0313579185371076,0.0623385269377936,0.0321744989817053,0.0335845198327397,0.022340594441752,0.077812770052378,107,8,1,"Solar PV, batteries and power systems",0.2264493084588073,0.1392418843395512,0.0872074241192561,11.753049516973498,installer_tradesperson,problem_warning_mistakes,2023-09-11 19:00:21+00:00,2023,12.416666666666666,160997,3733,332,23.1867674552942,2.062150226401734,153.9168260038241,0.3173996175908222
jYNufQVIFfA,0.118315974934161,0.303927331337531,0.0468773086509489,0.028054179711414,0.0247626307811864,0.0391415250517579,0.02528487846929,0.0198696107057008,0.0362602546685103,0.0262751189465034,0.0177118777801158,0.1088767946349425,0.0999253842088156,0.0118788131129827,0.034143110827784,0.0586952061783548,393,2,1,Spray foam and foam insulation,0.303927331337531,0.118315974934161,0.1856113564033699,10.389623658758303,builder_contractor,problem_warning_mistakes,2022-01-25 19:00:12+00:00,2022,14.85,2992047,27389,2691,9.153933745024728,0.8993842676936559,1824.4189024390244,1.6408536585365854
jmRz8qRypy8,0.0928979859430493,0.0332208399384372,0.270374455654956,0.0075361895996875,0.0322991267127073,0.0685589982727416,0.050478384003613,0.0623798504842601,0.0052904498591463,0.1127628429340469,0.0040871160355265,0.0788105727376352,0.0707205855179388,0.0108668202922147,0.0735978711942586,0.0261179108197803,3,3,10,Clarification and specification questions,0.270374455654956,0.1127628429340469,0.157611612720909,10.622887272967844,diy_renovator_homeowner,problem_warning_mistakes,2024-01-28 20:57:34+00:00,2024,1.0166666666666666,9344,124,6,13.27054794520548,0.6421232876712328,10.302094818081589,0.0066152149944873
joW9rze4I1k,0.5646176080170624,0.0213279948499263,0.0318063123512046,0.0109661142332156,0.0,0.0020590907679137,0.0649233712457396,0.0261572916368916,0.0045736323380931,0.0024013589514075,0.0538433680723822,0.023348953782272,0.0208287934085717,0.0326711863587243,0.035782757821568,0.1046921661650266,4,1,16,Situated household retrofit experience and building context,0.5646176080170624,0.1046921661650266,0.4599254418520357,5.37388387314112,builder_contractor,how_to_installation_demo,2024-07-21 15:44:04+00:00,2024,1.0,61920,706,12,11.401808785529717,0.1937984496124031,84.59016393442623,0.0163934426229508
jp7u3aOXr0s,0.212488024148216,0.0,0.0175370524799831,0.0415803226835549,0.0497955585931531,0.0037380061091182,0.015442055435774,0.0477196168017784,0.0987827316182597,0.0026733541881283,0.0476948311836756,0.2621038972910421,0.1148432231385681,0.0031724576380063,0.0020916376626533,0.0803372310280882,10,12,1,Roof and attic ventilation and airflow,0.2621038972910421,0.212488024148216,0.049615873142826,8.456893207685876,installer_tradesperson,how_to_installation_demo,2022-10-14 18:27:32+00:00,2022,5.6,9969,72,66,7.222389407162202,6.620523623232019,7.234397677793904,0.0478955007256894
juX8XuepUUE,0.0265325309672318,0.0,0.3730191544219349,0.0,0.005966170620965,0.3279881155585837,0.012814021223775,0.0362059011978853,0.0055047259607185,0.0142536700596772,0.0230120927100699,0.0403857405909815,0.0,0.1268205679485554,0.0074973087396212,0.0,2,3,6,Clarification and specification questions,0.3730191544219349,0.3279881155585837,0.0450310388633512,5.157813231634045,installer_tradesperson,how_to_installation_demo,2022-01-31 12:15:02+00:00,2022,14.483333333333333,5082,119,14,23.415977961432507,2.7548209366391188,3.1101591187270503,0.0085679314565483
jwn710f8Ins,0.0313441313522127,0.0,0.0016742314526421,0.0,0.2364247447310232,0.0,0.056972807845842,0.0,0.3897159585636316,0.0062154752739873,0.0375361007498823,0.2401165500307785,0.0,0.0,0.0,0.0,1,9,12,Performance checking and troubleshooting,0.3897159585636316,0.2401165500307785,0.1495994085328531,4.428323572776885,training_educational,how_to_installation_demo,2025-09-29 16:13:23+00:00,2025,0.3666666666666666,1406,3,4,2.1337126600284497,2.8449502133712663,4.734006734006734,0.0134680134680134
k0zSAyYZ9BI,0.0536305301072139,0.0,8.235742798927364e-05,0.1468951149892692,0.0215873486191326,0.0980852690358888,0.1293045895450885,0.192913648865963,0.0,0.2845605162126778,0.0,0.0354671441839551,0.0204384194647667,0.0,0.0,0.0170350615480547,3,10,8,"Implementation follow-up, outcomes and retrospective questions",0.2845605162126778,0.192913648865963,0.0916468673467147,7.077187779993838,diy_renovator_homeowner,how_to_installation_demo,2019-11-07 05:59:46+00:00,2019,9.85,8733,109,10,12.481392419558,1.1450818733539447,3.5644897959183672,0.0040816326530612
k5cYjwz-I1s,0.1756217013504108,0.0038181422664863,0.0831192529757375,0.0844314530682106,0.0818356765393884,0.1643936303646971,0.0670481657806301,0.0079730195655379,0.0870228145090608,0.0135961197303841,0.0177012176495718,0.0455277666675935,0.0069509838618056,0.106769682049071,0.0046641149057259,0.0495262587156876,251,1,6,Situated household retrofit experience and building context,0.1756217013504108,0.1643936303646971,0.0112280709857137,10.954993352267236,installer_tradesperson,practical_advice_explainer,2019-01-19 08:09:38+00:00,2019,12.25,467941,6830,749,14.595857170027848,1.60062913914361,170.6568198395332,0.2731582786287381
k8Bn9TygfkA,0.2738340578560451,0.039050522292209,0.0165714228781112,0.0,0.0469744184473172,0.0231591806729211,0.0689802632456393,0.0242801599062781,0.1073118014876395,0.0,0.0,0.0,0.2596934281932437,0.0,0.1401447450205952,0.0,1,1,13,Situated household retrofit experience and building context,0.2738340578560451,0.2596934281932437,0.0141406296628013,6.8202225258622216,builder_contractor,practical_advice_explainer,2025-03-06 00:00:37+00:00,2025,2.7666666666666666,912,8,1,8.771929824561402,1.0964912280701753,1.809523809523809,0.0019841269841269
kGXwcm6_ZMU,0.152032973962299,0.0202454687276646,0.1445317280693827,0.0624317452020113,0.0182823054225871,0.0102494766935676,0.0759617945507714,0.0233686534227544,0.052595968092979,0.0312950043264011,0.086792346701978,0.2234822992632561,0.0216587905394793,0.014006350180042,0.01553564837051,0.0475294464743157,166,12,1,Roof and attic ventilation and airflow,0.2234822992632561,0.152032973962299,0.071449325300957,10.852039442358684,builder_contractor,problem_warning_mistakes,2025-05-21 16:03:19+00:00,2025,0.4,4878411,50020,931,10.25333863833941,0.1908408291142341,11398.156542056076,2.175233644859813
kGs_biFA87Q,0.2108990285128128,0.0021830280655206,0.0537582838772791,0.0396953371770065,0.2435618119532798,0.0553729149232573,0.0354414867552931,0.0693486969562529,0.0435216783820278,0.0143642030540025,0.0155388513955856,0.0368987184302611,0.0303477845158213,0.0817392203668633,0.0072355082790429,0.0600934473556926,355,5,1,Heat pumps and heating systems,0.2435618119532798,0.2108990285128128,0.032662783440467,10.316360486968478,training_educational,practical_advice_explainer,2022-03-03 18:00:12+00:00,2022,16.25,893487,11730,1064,13.128338744715927,1.1908399338770457,557.3842794759826,0.6637554585152838
kHtrw6kFHTE,0.0762865778936939,0.03387070150334,0.0827508574632374,0.0538233094047424,0.0003041084927971,0.0402681105127035,0.1080315604235793,0.0071029843267654,0.0749698845235971,0.0133110263384167,0.0202891656138501,0.0863044527353882,0.2933168952121068,0.0071149605974592,0.0986612724780924,0.0035941324802297,13,13,7,"Wall, cavity and floor insulation",0.2933168952121068,0.1080315604235793,0.1852853347885274,9.657275413854949,installer_tradesperson,problem_warning_mistakes,2023-05-08 17:22:47+00:00,2023,0.25,248830,608,58,2.443435277096813,0.233090865249367,212.3122866894198,0.0494880546075085
kWPN7cxlg1U,0.0342245288862111,0.0,0.2169238723695152,0.2420822836801587,0.0,0.4214993873286957,0.0,0.0,0.0001950179940625,0.0,0.0028072126048777,0.0,0.0419110708925153,0.0,0.0165093704134909,0.0238472558304723,2,6,4,"Praise, gratitude and social endorsement",0.4214993873286957,0.2420822836801587,0.1794171036485369,4.316741966270394,diy_renovator_homeowner,how_to_installation_demo,2022-03-26 01:12:53+00:00,2022,67.88333333333334,14947,158,4,10.570683080216766,0.2676122298789055,9.46012658227848,0.0025316455696202
k_-nbxRQhzA,0.1148742780362891,0.0055398049910188,0.1201319448628052,0.0792038072238107,0.0953113181298359,0.1303165434574685,0.0392808258995346,0.0285636305355798,0.0672678932882911,0.0465493505014109,0.008228642989473,0.0071437303469648,0.0788339453434289,0.0163979456388054,0.0149992823124662,0.1473570564428163,33,16,6,"Prospective choices, recommendations and alternatives",0.1473570564428163,0.1303165434574685,0.0170405129853478,11.740843102611302,installer_tradesperson,project_walkthrough,2022-05-04 15:45:01+00:00,2022,12.983333333333333,45464,1073,71,23.6010909730776,1.561675171564315,29.502920181700198,0.0460739779364049
kbhZFFeusNE,0.1308094498300938,0.1534690575781906,0.0258820563460327,0.0229115475072662,0.0037947683285704,0.1002072985299093,0.0,0.0468904293822054,0.1414776187814097,0.0051252839133709,0.2083891827464847,0.0156712902776734,0.044128522690838,0.007019015949681,0.0769749487694076,0.0172495293688657,6,11,2,"Product sourcing, access and location questions",0.2083891827464847,0.1534690575781906,0.0549201251682941,9.636532075716875,diy_renovator_homeowner,how_to_installation_demo,2024-04-21 15:39:02+00:00,2024,10.1,9903,77,17,7.775421589417348,1.7166515197414924,12.03280680437424,0.0206561360874848
kcQ1U4-kZzw,0.1302946593051148,0.0062160530050886,0.024926293726478,0.0009130169416872,0.0550352557800356,0.086702779936122,0.071061248276329,0.0110585099197768,0.0979063199956272,0.0347227501827203,0.00024983523287,0.0968515567005404,0.2764468020297771,0.0065298840045668,0.0825731957694198,0.0185118391938457,12,13,1,"Wall, cavity and floor insulation",0.2764468020297771,0.1302946593051148,0.1461521427246623,9.443266090570782,diy_renovator_homeowner,how_to_installation_demo,2025-01-05 22:32:26+00:00,2025,0.85,32875,389,52,11.832699619771862,1.5817490494296578,58.28900709219858,0.0921985815602836
keaKApEy_rM,0.0,0.0149754762422611,0.0031540393946664,0.0,0.0,0.040072358325138,0.0070924584994781,0.0,0.0,0.0180746705687868,0.0,0.3796969706422454,0.5368009084224332,0.0001331179049907,0.0,0.0,1,13,12,"Wall, cavity and floor insulation",0.5368009084224332,0.3796969706422454,0.1571039377801878,2.77450432199764,installer_tradesperson,problem_warning_mistakes,2019-01-15 19:14:23+00:00,2019,1.0166666666666666,14960,43,1,2.874331550802139,0.0668449197860962,5.447924253459577,0.0003641660597232
khc5R8FXJYg,0.1247640706769341,0.0035151270903512,0.0740069934947777,0.0334862358628924,0.013808286861565,0.1133250197793055,0.0372555015711303,0.2225374572567043,0.128290798229951,0.0196136345213376,0.0168295828873972,0.0038064879997174,0.0039469627359381,0.0735934617045478,0.0184688482427153,0.1127515310847344,55,8,9,"Solar PV, batteries and power systems",0.2225374572567043,0.128290798229951,0.0942466590267533,10.10472188290707,installer_tradesperson,how_to_installation_demo,2020-11-19 00:27:08+00:00,2020,9.816666666666666,79367,1778,190,22.40225786535966,2.3939420666019884,38.30453667953668,0.0916988416988417
kqO5SyKJ5SI,0.1093321141694311,0.0154461102952532,0.1284251624888572,0.104194594755915,0.0029405504022512,0.0279819252255246,0.0618781685275936,0.005603644048594,0.0367913091588488,0.0366432744182973,0.0560746881311635,0.2275808052774817,0.0081657852795468,0.0031091400224568,0.0172288405602774,0.158603887238507,16,12,16,Roof and attic ventilation and airflow,0.2275808052774817,0.158603887238507,0.0689769180389746,9.819669509668683,diy_renovator_homeowner,how_to_installation_demo,2024-11-21 17:11:05+00:00,2024,0.95,237351,3247,70,13.680161448656207,0.2949218667711533,389.7389162561576,0.1149425287356321
kqfbvjb-ZTY,0.1743974405792107,0.0011809978487898,0.040423022765982,0.1087384472957769,0.177428568250882,0.0891949539142055,0.0019962276371066,0.0075906398058614,0.0146871076590057,0.0348237831009536,0.0003768100060821,0.1936317919081343,0.0,0.0928149547057503,0.0053380156032149,0.0573772389190437,6,12,5,Roof and attic ventilation and airflow,0.1936317919081343,0.177428568250882,0.0162032236572523,8.73799675808825,installer_tradesperson,how_to_installation_demo,2020-01-15 14:55:15+00:00,2020,0.55,19309,41,10,2.1233621627220467,0.5178932104200114,8.109617807643847,0.0041999160016799
ksg3sQIMmKc,0.0661128135695291,0.0336273195316384,0.0021939080187265,0.0385885976901163,0.008534599592886,0.0025529768319109,0.0296186151393009,0.0212709001512385,0.0281867333536138,0.0495440034186269,0.1292857405572506,0.0773929730592897,0.2147328568164258,0.0219650397492036,0.0274350732344534,0.2489578492857889,7,16,13,"Prospective choices, recommendations and alternatives",0.2489578492857889,0.2147328568164258,0.034224992469363,9.44754475572371,diy_renovator_homeowner,how_to_installation_demo,2024-01-18 18:14:18+00:00,2024,7.266666666666667,28725,287,45,9.991296779808527,1.566579634464752,31.32497273718648,0.0490730643402399
