video_id,topic_01_relative_weight,topic_02_relative_weight,topic_03_relative_weight,topic_04_relative_weight,topic_05_relative_weight,topic_06_relative_weight,topic_07_relative_weight,topic_08_relative_weight,topic_09_relative_weight,topic_10_relative_weight,topic_11_relative_weight,topic_12_relative_weight,topic_13_relative_weight,topic_14_relative_weight,topic_15_relative_weight,topic_16_relative_weight,modelled_comment_count,dominant_topic_number,secondary_topic_number,dominant_topic_label,dominant_relative_weight,secondary_relative_weight,dominance_margin,effective_topic_count,creator_type,video_type,_video_publication_date,publication_year
jEkuXhLwfVM,0.14100607715944155,0.06234321004488078,0.016104316801411424,0.07193612212883878,0.043073756988495936,0.017133968823229224,0.050725704722002274,0.11369238108566582,0.08491615325719237,0.02160274399099872,0.016847386217698785,0.17137215945204876,0.03953588979675925,0.03283073440163745,0.025052551083173575,0.09182684404652534,6,12,1,Roof and attic ventilation and airflow,0.17137215945204876,0.14100607715944155,0.030366082292607205,12.471903707900855,installer_tradesperson,how_to_installation_demo,2026-03-01 16:45:04+00:00,2026
jF0c0wJmy84,0.2896582013214983,0.003998041479953601,0.04905496887907391,0.04433053573184654,0.03445732027411658,0.039413023806251245,0.051509655722372524,0.009833164419391532,0.03841350585465027,0.05733938133715847,0.02808690223734456,0.08155808566100359,0.08775714821061624,0.01341749496428116,0.011110083137286213,0.16006248696315528,23,1,16,Situated household retrofit experience and building context,0.2896582013214983,0.16006248696315528,0.129595714358343,10.147749583165425,installer_tradesperson,how_to_installation_demo,2025-12-14 10:00:06+00:00,2025
jKiXJOX4ol8,0.13557786550968046,0.003580093816368589,0.06532443728190845,0.07173464537018544,0.038008731840432436,0.04815724639543678,0.04304946052088112,0.3505658299300856,0.06624404780186638,0.02919513549111771,0.015832123264439394,0.01961361114641448,0.009533729901702431,0.02109028834035323,0.007771253299616827,0.07472150008951065,150,8,1,"Solar PV, batteries and power systems",0.3505658299300856,0.13557786550968046,0.21498796442040516,9.157709939313166,installer_tradesperson,how_to_installation_demo,2025-10-13 17:01:04+00:00,2025
jUehMdNfGrY,0.1392418843395512,0.00504252717015703,0.054628209070721336,0.03398525243290507,0.02585615582093357,0.03118374603810955,0.08432653359322272,0.22644930845880737,0.10615898224855778,0.03351857204355802,0.0313579185371076,0.062338526937793626,0.03217449898170534,0.03358451983273971,0.022340594441752043,0.07781277005237802,107,8,1,"Solar PV, batteries and power systems",0.22644930845880737,0.1392418843395512,0.08720742411925617,11.753049516973498,installer_tradesperson,problem_warning_mistakes,2023-09-11 19:00:21+00:00,2023
jYNufQVIFfA,0.11831597493416107,0.303927331337531,0.04687730865094898,0.02805417971141403,0.024762630781186436,0.03914152505175797,0.025284878469290034,0.01986961070570089,0.03626025466851033,0.026275118946503483,0.017711877780115876,0.10887679463494258,0.09992538420881561,0.01187881311298275,0.03414311082778407,0.058695206178354865,393,2,1,Spray foam and foam insulation,0.303927331337531,0.11831597493416107,0.18561135640336995,10.389623658758305,builder_contractor,problem_warning_mistakes,2022-01-25 19:00:12+00:00,2022
jmRz8qRypy8,0.09289798594304934,0.033220839938437226,0.27037445565495605,0.0075361895996875865,0.03229912671270734,0.06855899827274167,0.05047838400361301,0.062379850484260195,0.005290449859146302,0.11276284293404697,0.004087116035526531,0.07881057273763524,0.07072058551793885,0.010866820292214736,0.07359787119425867,0.02611791081978031,3,3,10,Clarification and specification questions,0.27037445565495605,0.11276284293404697,0.15761161272090907,10.622887272967844,diy_renovator_homeowner,problem_warning_mistakes,2024-01-28 20:57:34+00:00,2024
joW9rze4I1k,0.5646176080170624,0.021327994849926347,0.03180631235120468,0.010966114233215654,0.0,0.0020590907679137586,0.06492337124573969,0.02615729163689166,0.004573632338093111,0.0024013589514075805,0.05384336807238226,0.023348953782272003,0.02082879340857178,0.0326711863587243,0.03578275782156809,0.10469216616502663,4,1,16,Situated household retrofit experience and building context,0.5646176080170624,0.10469216616502663,0.45992544185203577,5.37388387314112,builder_contractor,how_to_installation_demo,2024-07-21 15:44:04+00:00,2024
jp7u3aOXr0s,0.21248802414821602,0.0,0.017537052479983196,0.04158032268355498,0.049795558593153114,0.003738006109118286,0.015442055435774,0.04771961680177846,0.09878273161825976,0.0026733541881283416,0.04769483118367565,0.2621038972910421,0.11484322313856812,0.003172457638006352,0.0020916376626533705,0.08033723102808825,10,12,1,Roof and attic ventilation and airflow,0.2621038972910421,0.21248802414821602,0.04961587314282609,8.456893207685876,installer_tradesperson,how_to_installation_demo,2022-10-14 18:27:32+00:00,2022
juX8XuepUUE,0.02653253096723183,0.0,0.37301915442193495,0.0,0.005966170620965041,0.3279881155585837,0.012814021223775026,0.036205901197885304,0.005504725960718574,0.01425367005967728,0.023012092710069935,0.04038574059098156,0.0,0.12682056794855548,0.00749730873962126,0.0,2,3,6,Clarification and specification questions,0.37301915442193495,0.3279881155585837,0.04503103886335125,5.157813231634045,installer_tradesperson,how_to_installation_demo,2022-01-31 12:15:02+00:00,2022
jwn710f8Ins,0.03134413135221279,0.0,0.001674231452642168,0.0,0.2364247447310232,0.0,0.056972807845842036,0.0,0.38971595856363167,0.006215475273987315,0.037536100749882305,0.2401165500307785,0.0,0.0,0.0,0.0,1,9,12,Performance checking and troubleshooting,0.38971595856363167,0.2401165500307785,0.14959940853285317,4.428323572776885,training_educational,how_to_installation_demo,2025-09-29 16:13:23+00:00,2025
k0zSAyYZ9BI,0.053630530107213935,0.0,8.235742798927364e-05,0.1468951149892692,0.021587348619132696,0.09808526903588881,0.12930458954508853,0.19291364886596307,0.0,0.2845605162126778,0.0,0.035467144183955114,0.020438419464766742,0.0,0.0,0.017035061548054776,3,10,8,"Implementation follow-up, outcomes and retrospective questions",0.2845605162126778,0.19291364886596307,0.09164686734671473,7.077187779993838,diy_renovator_homeowner,how_to_installation_demo,2019-11-07 05:59:46+00:00,2019
k5cYjwz-I1s,0.17562170135041089,0.0038181422664863786,0.08311925297573759,0.08443145306821066,0.0818356765393884,0.16439363036469715,0.06704816578063018,0.007973019565537967,0.08702281450906085,0.013596119730384177,0.017701217649571884,0.04552776666759356,0.006950983861805683,0.10676968204907106,0.0046641149057259235,0.04952625871568763,251,1,6,Situated household retrofit experience and building context,0.17562170135041089,0.16439363036469715,0.01122807098571374,10.954993352267236,installer_tradesperson,practical_advice_explainer,2019-01-19 08:09:38+00:00,2019
k8Bn9TygfkA,0.27383405785604514,0.03905052229220909,0.016571422878111246,0.0,0.046974418447317284,0.02315918067292114,0.06898026324563931,0.02428015990627819,0.10731180148763951,0.0,0.0,0.0,0.25969342819324376,0.0,0.14014474502059523,0.0,1,1,13,Situated household retrofit experience and building context,0.27383405785604514,0.25969342819324376,0.014140629662801385,6.8202225258622216,builder_contractor,practical_advice_explainer,2025-03-06 00:00:37+00:00,2025
kGXwcm6_ZMU,0.15203297396229903,0.0202454687276646,0.14453172806938278,0.062431745202011356,0.01828230542258715,0.01024947669356764,0.07596179455077147,0.02336865342275449,0.05259596809297905,0.03129500432640114,0.08679234670197802,0.2234822992632561,0.021658790539479365,0.014006350180042038,0.015535648370510009,0.04752944647431571,166,12,1,Roof and attic ventilation and airflow,0.2234822992632561,0.15203297396229903,0.07144932530095707,10.852039442358684,builder_contractor,problem_warning_mistakes,2025-05-21 16:03:19+00:00,2025
kGs_biFA87Q,0.21089902851281284,0.0021830280655206285,0.05375828387727913,0.039695337177006546,0.24356181195327983,0.055372914923257376,0.03544148675529316,0.06934869695625295,0.043521678382027876,0.014364203054002501,0.015538851395585626,0.036898718430261185,0.030347784515821388,0.08173922036686336,0.00723550827904298,0.06009344735569262,355,5,1,Heat pumps and heating systems,0.24356181195327983,0.21089902851281284,0.032662783440467,10.316360486968478,training_educational,practical_advice_explainer,2022-03-03 18:00:12+00:00,2022
kHtrw6kFHTE,0.0762865778936939,0.03387070150334007,0.08275085746323746,0.05382330940474245,0.0003041084927971009,0.04026811051270356,0.10803156042357934,0.00710298432676546,0.07496988452359714,0.01331102633841677,0.02028916561385019,0.08630445273538824,0.2933168952121068,0.007114960597459267,0.09866127247809245,0.003594132480229782,13,13,7,"Wall, cavity and floor insulation",0.2933168952121068,0.10803156042357934,0.18528533478852746,9.657275413854949,installer_tradesperson,problem_warning_mistakes,2023-05-08 17:22:47+00:00,2023
kWPN7cxlg1U,0.034224528886211136,0.0,0.21692387236951527,0.24208228368015877,0.0,0.42149938732869574,0.0,0.0,0.00019501799406258688,0.0,0.0028072126048777637,0.0,0.041911070892515355,0.0,0.016509370413490973,0.023847255830472366,2,6,4,"Praise, gratitude and social endorsement",0.42149938732869574,0.24208228368015877,0.17941710364853697,4.316741966270394,diy_renovator_homeowner,how_to_installation_demo,2022-03-26 01:12:53+00:00,2022
k_-nbxRQhzA,0.11487427803628911,0.005539804991018854,0.12013194486280529,0.07920380722381073,0.09531131812983594,0.13031654345746854,0.03928082589953469,0.02856363053557984,0.06726789328829115,0.046549350501410944,0.00822864298947305,0.007143730346964879,0.07883394534342895,0.0163979456388054,0.01499928231246624,0.14735705644281638,33,16,6,"Prospective choices, recommendations and alternatives",0.14735705644281638,0.13031654345746854,0.01704051298534784,11.740843102611302,installer_tradesperson,project_walkthrough,2022-05-04 15:45:01+00:00,2022
kbhZFFeusNE,0.13080944983009382,0.1534690575781906,0.02588205634603276,0.022911547507266244,0.003794768328570401,0.10020729852990938,0.0,0.04689042938220541,0.14147761878140971,0.005125283913370932,0.20838918274648477,0.015671290277673406,0.04412852269083809,0.007019015949681067,0.07697494876940764,0.017249529368865733,6,11,2,"Product sourcing, access and location questions",0.20838918274648477,0.1534690575781906,0.05492012516829417,9.636532075716875,diy_renovator_homeowner,how_to_installation_demo,2024-04-21 15:39:02+00:00,2024
kcQ1U4-kZzw,0.13029465930511488,0.006216053005088667,0.024926293726478,0.0009130169416872231,0.055035255780035625,0.08670277993612202,0.07106124827632908,0.011058509919776876,0.09790631999562727,0.034722750182720356,0.0002498352328700162,0.0968515567005404,0.27644680202977717,0.006529884004566813,0.08257319576941989,0.01851183919384577,12,13,1,"Wall, cavity and floor insulation",0.27644680202977717,0.13029465930511488,0.1461521427246623,9.443266090570782,diy_renovator_homeowner,how_to_installation_demo,2025-01-05 22:32:26+00:00,2025
keaKApEy_rM,0.0,0.014975476242261143,0.003154039394666402,0.0,0.0,0.04007235832513808,0.007092458499478169,0.0,0.0,0.01807467056878683,0.0,0.3796969706422454,0.5368009084224332,0.0001331179049907143,0.0,0.0,1,13,12,"Wall, cavity and floor insulation",0.5368009084224332,0.3796969706422454,0.15710393778018783,2.77450432199764,installer_tradesperson,problem_warning_mistakes,2019-01-15 19:14:23+00:00,2019
khc5R8FXJYg,0.12476407067693411,0.003515127090351213,0.0740069934947777,0.03348623586289249,0.013808286861565084,0.1133250197793055,0.037255501571130355,0.22253745725670435,0.128290798229951,0.019613634521337606,0.01682958288739728,0.003806487999717491,0.003946962735938143,0.07359346170454789,0.01846884824271535,0.11275153108473444,55,8,9,"Solar PV, batteries and power systems",0.22253745725670435,0.128290798229951,0.09424665902675336,10.10472188290707,installer_tradesperson,how_to_installation_demo,2020-11-19 00:27:08+00:00,2020
kqO5SyKJ5SI,0.10933211416943117,0.015446110295253264,0.12842516248885721,0.10419459475591508,0.002940550402251297,0.02798192522552464,0.061878168527593626,0.005603644048594067,0.036791309158848845,0.036643274418297386,0.05607468813116357,0.2275808052774817,0.008165785279546827,0.003109140022456833,0.017228840560277424,0.15860388723850705,16,12,16,Roof and attic ventilation and airflow,0.2275808052774817,0.15860388723850705,0.06897691803897466,9.819669509668685,diy_renovator_homeowner,how_to_installation_demo,2024-11-21 17:11:05+00:00,2024
kqfbvjb-ZTY,0.1743974405792107,0.0011809978487898653,0.04042302276598201,0.10873844729577693,0.17742856825088202,0.08919495391420555,0.0019962276371066246,0.0075906398058614155,0.014687107659005702,0.03482378310095365,0.00037681000608215365,0.19363179190813437,0.0,0.09281495470575034,0.005338015603214986,0.05737723891904375,6,12,5,Roof and attic ventilation and airflow,0.19363179190813437,0.17742856825088202,0.016203223657252352,8.73799675808825,installer_tradesperson,how_to_installation_demo,2020-01-15 14:55:15+00:00,2020
ksg3sQIMmKc,0.0661128135695291,0.03362731953163842,0.0021939080187265967,0.03858859769011637,0.008534599592886074,0.002552976831910991,0.029618615139300992,0.02127090015123856,0.028186733353613807,0.049544003418626914,0.1292857405572506,0.07739297305928976,0.21473285681642587,0.0219650397492036,0.027435073234453464,0.24895784928578893,7,16,13,"Prospective choices, recommendations and alternatives",0.24895784928578893,0.21473285681642587,0.03422499246936306,9.44754475572371,diy_renovator_homeowner,how_to_installation_demo,2024-01-18 18:14:18+00:00,2024
kt8d8Yj-qG8,0.1508610481386405,0.00849948855844331,0.09230200800239761,0.0514542142990857,0.0026598916000196322,0.08285136237379556,0.02383035565869356,0.02722594478128169,0.13483778479104438,0.047140117460601066,0.029050475020909235,0.2363656882934606,0.00511092939033938,0.022999631442256807,0.020794506142428167,0.06401655404660272,12,12,1,Roof and attic ventilation and airflow,0.2363656882934606,0.1508610481386405,0.0855046401548201,10.338424202434043,diy_renovator_homeowner,how_to_installation_demo,2022-11-05 08:00:16+00:00,2022
kwVleBvWH64,0.1364894520784093,0.013931867896644058,0.09356281182329863,0.0684718935704359,0.01499316535692799,0.03745541845206376,0.1252762388501436,0.025267786782244627,0.08872361803061539,0.05004962165587386,0.042561624998013296,0.1829653346876702,0.022090191801830056,0.023871411598787317,0.027786596541300623,0.046502965875741376,114,12,1,Roof and attic ventilation and airflow,0.1829653346876702,0.1364894520784093,0.046475882609260916,12.198675634822266,builder_contractor,how_to_installation_demo,2025-04-29 11:47:43+00:00,2025
l7Ovl2WoDkQ,0.12840190689943629,0.023430306952132194,0.04534885265387579,0.02433796097126777,0.08272103315689774,0.05753678469686808,0.036807393634683286,0.027461529271472884,0.07866711757911538,0.036298073823505216,0.017152709080434238,0.12237351010263624,0.15611396159640123,0.013495706415904403,0.06724923912707803,0.08260391403829125,300,13,1,"Wall, cavity and floor insulation",0.15611396159640123,0.12840190689943629,0.027712054696964944,12.879911068030783,diy_renovator_homeowner,how_to_installation_demo,2022-10-07 11:00:36+00:00,2022
l8g9v1SSnEw,0.12429030329211033,0.0017232803548063052,0.2869420352718505,0.03858470320957925,0.28393023124150146,0.023037318156839008,0.00736123042474796,0.022876470741057055,0.08603758823826414,0.0045992215157413625,0.0026389235858440643,0.026787616380837036,0.04175995590685563,0.014606162044856898,0.006093800627476531,0.02873115900763242,7,3,5,Clarification and specification questions,0.2869420352718505,0.28393023124150146,0.0030118040303490634,7.36493396693247,installer_tradesperson,project_walkthrough,2025-01-15 15:08:39+00:00,2025
lR8_3cttaZA,0.11715915634812663,0.002279520224285021,0.21390963226232573,0.09874861429994053,0.0006842397618592506,0.060606596101779826,0.08076964734685844,0.0019503186441162945,0.021240821572450715,0.0981498697264243,0.015194646214367823,0.08884080947262762,0.1289770371257248,0.014815049940685039,0.04528739928941334,0.011386641669014609,11,3,13,Clarification and specification questions,0.21390963226232573,0.1289770371257248,0.08493259513660092,10.174617130196493,installer_tradesperson,how_to_installation_demo,2023-07-26 05:24:50+00:00,2023
lSCGWiQvFuo,0.08106677495640278,0.0,0.0,0.0,0.0,0.0,0.11393350894683449,0.016072079577637986,0.0899227152503566,0.010935582986130168,0.0,0.3181573578728315,0.36991198040980644,0.0,0.0,0.0,1,13,12,"Wall, cavity and floor insulation",0.36991198040980644,0.3181573578728315,0.05175462253697494,4.552906701854559,diy_renovator_homeowner,practical_advice_explainer,2025-05-07 20:25:46+00:00,2025
lUYZDxtd3z0,0.16354075896180867,0.0008400483980916003,0.06103616930382942,0.03793186879722357,0.18357993709237788,0.18508782730093212,0.03670315761102575,0.019248529949170232,0.08577760673562654,0.010243035006774811,0.03386638526803332,0.01780900806370123,0.04080139560080454,0.06369823193033662,0.004927257982105919,0.05490878199815778,40,6,5,"Praise, gratitude and social endorsement",0.18508782730093212,0.18357993709237788,0.0015078902085542412,10.517537257583703,training_educational,practical_advice_explainer,2022-04-15 18:56:04+00:00,2022
lZz69xkkIOg,0.06039924341273457,0.0019700273329150268,0.004911901044154892,0.16006686270009354,0.0,0.31785234184002215,0.0006932578395469407,0.01752429503588776,0.0,0.0016119400398117909,0.33215241343545454,0.0,0.00031246228996211915,0.009402454083427332,0.004680090615329201,0.08842271033066008,3,11,6,"Product sourcing, access and location questions",0.33215241343545454,0.31785234184002215,0.014300071595432395,4.972116448523319,installer_tradesperson,how_to_installation_demo,2020-04-20 23:17:59+00:00,2020
l_w9DNhDJM0,0.23641051811696703,0.0,0.002423094324243179,0.000704797459289412,0.051330532491900734,0.19687182057897723,0.14574283293586218,0.037390227251239104,0.0,0.13174522260938457,0.0018643109394511942,0.024904672596882716,0.08806935608663259,0.07893564349535605,0.0036069711138139904,0.0,3,1,6,Situated household retrofit experience and building context,0.23641051811696703,0.19687182057897723,0.0395386975379898,7.706079446264897,diy_renovator_homeowner,how_to_installation_demo,2023-12-30 22:29:30+00:00,2023
lijOdAcowsc,0.26063446139333474,0.03280129770773971,0.03428409031784643,0.053901731119027164,0.030997642179447688,0.10986377774040874,0.017216224478821294,0.011571539896808326,0.07256051945946919,0.05380628710816065,0.07934163915372845,0.09367498945822121,0.030644971217975353,0.016555733965857092,0.02497079382992584,0.07717430097322814,19,1,6,Situated household retrofit experience and building context,0.26063446139333474,0.10986377774040874,0.150770683652926,11.501361245223602,diy_renovator_homeowner,how_to_installation_demo,2022-02-06 17:28:48+00:00,2022
ljb8mM0cqNY,0.13048887562226083,0.03470440134198957,0.2295643957519254,0.0,0.06959917291172985,0.013834721615064268,0.000670954477774426,0.05057418656288198,0.13619308440734862,0.0015286403151919378,0.08800039139439876,0.03288141629541322,0.051791346639273025,0.08626488776023812,0.06766102394095842,0.006242500963551535,4,3,9,Clarification and specification questions,0.2295643957519254,0.13619308440734862,0.09337131134457677,10.043766167406117,installer_tradesperson,how_to_installation_demo,2024-05-14 06:55:21+00:00,2024
lp1rDWnXDdY,0.1878556814385319,0.0,0.0,0.0,0.06575709874074144,0.0,0.16524881905689132,0.0,0.23486350378655496,0.03982991604043174,0.0,0.0,0.0,0.29827740046120144,0.008167580475647175,0.0,2,14,9,Thermostat wiring and smart heating controls,0.29827740046120144,0.23486350378655496,0.06341389667464647,5.255749170820152,installer_tradesperson,how_to_installation_demo,2025-03-04 17:45:03+00:00,2025
lpPgQH_sfyE,0.07798754151161248,0.11030246354605622,0.04197142502767347,0.0,0.011702267640892548,0.0034454877200517328,0.1342831140350776,0.16209706797983928,0.0,0.08396521743155602,0.0,0.0,0.033584559242785895,0.077549697835463,0.26311115802899177,0.0,1,15,8,Vapour barriers and moisture control,0.26311115802899177,0.16209706797983928,0.10101409004915249,8.02793579100786,installer_tradesperson,how_to_installation_demo,2022-05-18 20:12:19+00:00,2022
lpRNEcK3fGA,0.10250971199062246,0.0,0.002099222572140298,0.10809540097644113,0.20531595009645048,0.18850743499292374,0.017333861397283455,0.07148093311658692,0.0750138380759194,0.022009835965743584,0.0005729331470602117,0.035309323310589204,0.04868553736145844,0.04375750019735097,0.0024334142674029093,0.0768751025320268,10,5,6,Heat pumps and heating systems,0.20531595009645048,0.18850743499292374,0.01680851510352674,9.796011964469411,installer_tradesperson,how_to_installation_demo,2022-08-02 09:29:20+00:00,2022
lpm6D4ZktMY,0.06993506759291485,0.003338641486816689,0.0032488959875929687,0.08903010601027703,0.02830434683139036,0.011553423191154008,0.39679637426210873,0.0041923644905714095,0.022623198771491153,0.002389391462184002,0.020594576717940283,0.014305706557451952,0.014189689283252616,0.22504924672210488,0.022450294888317016,0.07199867574443208,5,7,14,"Alternative methods, challenges and ""why"" questions",0.39679637426210873,0.22504924672210488,0.17174712754000385,6.637585041170179,installer_tradesperson,how_to_installation_demo,2023-07-05 07:57:02+00:00,2023
lsJmS0bP7eU,0.1567265660216593,0.02994348907502131,0.11140031916728863,0.0,0.048047540368427545,0.11949033426217202,0.0,0.18009257188036681,0.0,0.0,0.0,0.101806690446556,0.20117564363599796,0.0012658618254991212,0.0,0.050050983317011355,1,13,8,"Wall, cavity and floor insulation",0.20117564363599796,0.18009257188036681,0.02108307175563115,7.861380062761447,builder_contractor,how_to_installation_demo,2023-06-22 12:00:39+00:00,2023
lugAsdOG4qo,0.2150980798939327,0.010678706546344705,0.003745911655464726,0.0006549432578035737,0.016771733937649226,0.011496733252269327,0.07923475096461984,0.012730896914156058,0.09923377018380344,0.021105843596403513,0.0055322956444308425,0.04908500162072425,0.27530710073362885,0.00304737465194678,0.0807887581906502,0.11548809895617197,13,13,1,"Wall, cavity and floor insulation",0.27530710073362885,0.2150980798939327,0.06020902083969615,8.115624307588746,installer_tradesperson,how_to_installation_demo,2026-05-31 16:20:28+00:00,2026
lxZwPhCmQ2w,0.126088099820681,0.003356459563152465,0.0413765376304139,0.022803207821845237,0.035622561624356425,0.05153050095677763,0.04120750651201603,0.48332799230669565,0.05830875306220345,0.0179137717566778,0.010271426539643665,0.0046787568919062494,0.0019346042719340373,0.008067147920859908,0.005742653019731366,0.08777002030110513,157,8,1,"Solar PV, batteries and power systems",0.48332799230669565,0.126088099820681,0.3572398924860146,6.402578507895459,training_educational,practical_advice_explainer,2025-11-25 08:56:32+00:00,2025
m6TzqfAQxSg,0.06950587605396481,0.0010289530938644086,0.048694082120814275,0.042381653669133025,0.001956412127523921,0.1912883670187792,0.10134270660546209,0.009581503205930054,0.12837517524789915,0.003953606176019228,0.04367811522187139,0.03134093306749937,0.27140639621575685,0.004798324278831022,0.0,0.05066789589665119,6,13,6,"Wall, cavity and floor insulation",0.27140639621575685,0.1912883670187792,0.08011802919697766,8.499690950025412,diy_renovator_homeowner,how_to_installation_demo,2023-01-10 03:06:43+00:00,2023
mBTIbZcWRLs,0.07450886561241182,0.06486413246800765,0.10205170266482479,0.10072958982012609,0.0015607570788515952,0.09916134921457337,0.02996924747068722,0.021978766024176165,0.06740775615977851,0.0885793553164897,0.007599510489612071,0.05156403352184961,0.23104431451210758,0.011538862863649212,0.009440175972113881,0.03800158081074074,36,13,3,"Wall, cavity and floor insulation",0.23104431451210758,0.10205170266482479,0.12899261184728278,11.112497923112942,diy_renovator_homeowner,how_to_installation_demo,2022-02-26 13:00:18+00:00,2022
mD8KDawFFeI,0.1332751002513371,0.00010147133351592964,0.04258660893955593,0.11322223778104844,0.18127806126270227,0.01604977684655102,0.01660492834140995,0.016564966265194027,0.07815026041921415,0.004838575369576567,0.1010910866945048,0.04055993945113124,0.012333091767218501,0.19218369241800762,0.01213365454714931,0.03902654831188317,13,14,5,Thermostat wiring and smart heating controls,0.19218369241800762,0.18127806126270227,0.010905631155305351,9.978345519830162,installer_tradesperson,practical_advice_explainer,2021-04-12 15:04:18+00:00,2021
mH-oQe3IRlc,0.18706692148965506,0.028847770066198625,0.005192134656345417,0.14360248897607886,0.0,0.05952418418212029,0.16788444634576014,0.019231995704360867,0.0642463337242119,0.04261387438258942,0.005652173788282891,0.17825840737148727,0.0,0.002869717552970363,0.09500955175993889,0.0,2,1,12,Situated household retrofit experience and building context,0.18706692148965506,0.17825840737148727,0.008808514118167798,8.613295490344242,diy_renovator_homeowner,how_to_installation_demo,2025-09-15 08:04:19+00:00,2025
mItjYu5LL9g,0.09685474350697086,0.017898555160168497,0.0,0.0,0.01576511049367854,0.0,0.04591654152500655,0.47264582184102116,0.0346468446408706,0.015462237422137514,0.0,0.0060236467121929736,0.0,0.04880664153176193,0.03214710706402309,0.2138327501021683,1,8,16,"Solar PV, batteries and power systems",0.47264582184102116,0.2138327501021683,0.2588130717388529,5.252583196285523,installer_tradesperson,how_to_installation_demo,2025-02-07 22:59:16+00:00,2025
mMgpop0cEoQ,0.13372837014549818,0.01348044853128017,0.0048884084488069225,0.0,0.0,0.0,0.01767633186438506,0.4245439861917031,0.059695704610902046,0.020618425053064014,0.0014339328005711662,0.2577741447405187,0.0005228587030427342,0.0,0.015158437143433614,0.05047895176679434,4,8,12,"Solar PV, batteries and power systems",0.4245439861917031,0.2577741447405187,0.1667698414511844,5.02033990552146,training_educational,how_to_installation_demo,2023-04-19 13:37:10+00:00,2023
mOSYzf8F0dk,0.08693208223361078,0.03583300331643241,0.13972079794571102,0.061039040408071406,0.004890865579681945,0.11939402735857484,0.015749241261581948,0.04561207176429024,0.02380989621565846,0.08752788578732093,0.0004254215153390703,0.010241598903825514,0.2581811555345744,0.016117061355343194,0.004049740577201326,0.09047611024278254,8,13,3,"Wall, cavity and floor insulation",0.2581811555345744,0.13972079794571102,0.11846035758886336,9.694041226597259,diy_renovator_homeowner,how_to_installation_demo,2022-12-15 16:04:17+00:00,2022
mPr7a1ZVCdI,0.36372096005184434,0.0,0.06884287011850308,0.08286476264490455,0.24881091822073997,0.028872734458587016,0.0010012728720642605,0.01421277058913143,0.10123655316366718,0.0012977370536906474,0.0024364032304654963,0.01399676180758791,0.05734187214307838,0.00376161543154953,0.00408756301295617,0.007515205201229978,3,1,5,Situated household retrofit experience and building context,0.36372096005184434,0.24881091822073997,0.11491004183110437,6.254780983937588,installer_tradesperson,practical_advice_explainer,2024-07-17 16:30:11+00:00,2024
meJ6LV6vq9Q,0.11154175101644957,0.11441643371077596,0.10934771309436084,0.053524742676874126,0.0048478233198286326,0.10940527622155614,0.0809065340833104,0.07740635979416667,0.0467681772967253,0.032419157343539076,0.0031837796684201247,0.004182789314765711,0.12132741499079489,0.012577032337322854,0.06855674190276274,0.04958827322834696,14,13,2,"Wall, cavity and floor insulation",0.12132741499079489,0.11441643371077596,0.006910981280018921,12.18340292307308,training_educational,project_walkthrough,2021-03-15 19:38:36+00:00,2021
mnui6nUOEh0,0.057670477572241335,0.0,0.12285318316150466,0.0,0.04905987935800134,0.028320631050306414,0.0,0.0,0.2669724852909749,0.0,0.12791862075239313,0.0,0.0475669075215205,0.2996378152930577,0.0,0.0,1,14,9,Thermostat wiring and smart heating controls,0.2996378152930577,0.2669724852909749,0.032665330002082826,6.004872964311566,installer_tradesperson,how_to_installation_demo,2024-11-08 21:41:59+00:00,2024
mobbhOH5teg,0.10192074500840168,0.0696909213426651,0.021312028112440776,0.1008792823210164,0.013775463254187173,0.028415619683819098,0.006912401694696023,0.03183684951378788,0.055925673179087254,0.015448271307757742,0.28317146972957113,0.039592807710161236,0.13099331432475567,0.013758142628502957,0.03135112161091849,0.055015888578231364,32,11,13,"Product sourcing, access and location questions",0.28317146972957113,0.13099331432475567,0.15217815540481547,10.384303532236363,builder_contractor,how_to_installation_demo,2024-09-12 07:01:59+00:00,2024
mwGcbzeABK4,0.16471398827632966,0.003539777127011748,0.06536195481297938,0.06945943699841949,0.018884834047680252,0.012681675510902537,0.06495587385599144,0.036106775210151786,0.08563685629018379,0.014442838592399546,0.0362969285769169,0.2528135476481284,0.020148934825931504,0.056679550924694816,0.000931823145270552,0.09734520415700815,24,12,1,Roof and attic ventilation and airflow,0.2528135476481284,0.16471398827632966,0.08809955937179875,10.20377179738801,training_educational,how_to_installation_demo,2024-05-11 22:00:20+00:00,2024
myLOqMCBs_s,0.13647065224330554,0.00217882091099118,0.13623486656729922,0.07589447653591536,0.028844626975394017,0.003615317412088587,0.026676549917367967,0.09583714313308239,0.22862055234800008,0.014796982071454001,0.04859327582343304,0.12438541800821144,0.002785329410159215,0.02457388455751727,0.005756129334948435,0.044735974750832276,11,9,1,Performance checking and troubleshooting,0.22862055234800008,0.13647065224330554,0.09214990010469454,9.76223440587188,diy_renovator_homeowner,practical_advice_explainer,2024-06-08 16:28:50+00:00,2024
