comment_id,video_id,inclusive_topic_number,raw_sensitivity_topic_number,mapped_sensitivity_topic_number,same_dominant_topic_after_mapping
UgwPMNt48byDjbalGXV4AaABAg,ahFDXqc1wpo,8,15,8,True
UgwPMhoFckEUvOJcdf54AaABAg,qyZm66j8QU4,15,14,15,True
UgwPMwRYspi76EfLJ9N4AaABAg,i41oW85zPm8,15,14,15,True
UgwPMzfaH-JOt2snM5J4AaABAg,IK8e7fJPsBs,12,11,12,True
UgwPN_BJ6TxIWzg6BrZ4AaABAg,ShK3Yohu-vo,13,12,13,True
UgwPNaf1inBIsW1YJrt4AaABAg,mobbhOH5teg,2,2,2,True
UgwPNfPiT6cD6xAfbz14AaABAg,3zUMOblSJ60,3,3,3,True
UgwPNiJLPcI7DnwwvVp4AaABAg,ibHeGgsRMkE,3,3,3,True
UgwPObndGrLQaPNmGyB4AaABAg,Q3Oufer38ow,3,3,3,True
UgwPP7ivyC-b-e2R1jp4AaABAg,0oDLwBZurp8,15,14,15,True
UgwPPmayOasbSOpaqHR4AaABAg,HEbAISvrOpA,4,4,4,True
UgwPQLilCxHBbsHGqwt4AaABAg,XNfUB8lWLAc,3,3,3,True
UgwPR90pmxZkkrZCoYZ4AaABAg,rRqV8BHE8lY,8,15,8,True
UgwPRG7g3lP4RofLINt4AaABAg,rwlpCrjKLdk,9,8,9,True
UgwPRlujF5byIGJhGZh4AaABAg,8jovCom4ikw,4,4,4,True
UgwPS8WtwLfvZQtZ7694AaABAg,KltU08BK7Oc,13,12,13,True
UgwPT8LdADLYdYaJXO14AaABAg,QS16O9aYfq4,12,11,12,True
UgwPTTiCVC2c-3YlSEt4AaABAg,7cTCskg8G2I,8,15,8,True
UgwPTUIhmwxDfYjcipV4AaABAg,kwVleBvWH64,7,9,10,False
UgwPTjJIw0o5cS9nb7V4AaABAg,iDMZz4HIURw,10,9,10,True
UgwPTpSbX2yUXOo8XSB4AaABAg,S9s1VWxQ-5o,3,3,3,True
UgwPU1mxWK32vlEjPKt4AaABAg,tNE5GEePXuk,5,5,1,False
UgwPUM4HS6fHga5-9HF4AaABAg,AGgixk6jaew,10,9,10,True
UgwPVFOB_Q-1Zlmbz7l4AaABAg,0RQFr4QRb2s,7,6,7,True
UgwPVWAP2RxM2IkCjPp4AaABAg,wnnwGVBwwvQ,5,7,5,True
UgwPX0Stt453Pr2nDGJ4AaABAg,JlQ16FEl4zI,16,8,9,False
UgwPX2DbVqhP_0lY1KV4AaABAg,HCo8nWzfFVc,13,12,13,True
UgwPX5Hopekp-LdtGHN4AaABAg,tUWJTF9nyaQ,7,1,16,False
UgwPXD26ftg8aTcRPvd4AaABAg,aDEs0X52xZw,9,8,9,True
UgwPY5F_ffdLt-fgSgt4AaABAg,AXamAjE0juw,5,7,5,True
UgwPYJDioX5DsEFwB454AaABAg,AXamAjE0juw,5,7,5,True
UgwPZC7pTBJQXZbILmp4AaABAg,Ou1CjwflZtM,2,2,2,True
UgwPZJE4Y5BC0KWEasp4AaABAg,0D3YVxxqFsI,5,7,5,True
UgwPZZJFp04_pHFcEQt4AaABAg,bFPbA5k_cDA,2,2,2,True
UgwPZr59B3cBm7GV9y54AaABAg,HkHozg0ckWY,12,11,12,True
UgwPZuaU17yUR9pBalJ4AaABAg,nZuoQtkRMkQ,6,13,14,False
UgwP_DPBqAVXktTqvwB4AaABAg,p2A-JY83iQ8,6,12,13,False
UgwP_zCTErvoIj1Nw3x4AaABAg,RqJ9Kg2ZtO8,1,5,1,True
UgwPa3NPEoTy6nfoQVJ4AaABAg,FcXAtVjdRE8,5,7,5,True
UgwPa7S-kBEt01gDCAp4AaABAg,H51FYrDR5xs,12,11,12,True
UgwPaLE1_RZ-WG5jsHZ4AaABAg,W9ofvoF3GBk,10,9,10,True
UgwPaRpySckil-RHc0t4AaABAg,GhAKMAcmJFg,16,12,13,False
UgwPaa0_Q4uJskhON314AaABAg,RN1Te0AKCLs,11,10,11,True
UgwPbND2VqjHKyRJ7854AaABAg,QOe4lluGwCg,12,11,12,True
UgwPc8v9djw7PnZKON94AaABAg,xc_BbbMi1cg,15,14,15,True
UgwPcEAsBpsO56Hw1m54AaABAg,Af6aaUyMc3E,1,5,1,True
UgwPcQ68jgEfHG6paQp4AaABAg,GnZIHwdO--0,8,15,8,True
UgwPdACdyjqFAdidhFB4AaABAg,KH1U2gLK8Y8,8,15,8,True
UgwPdYiPT5RscO7Kzzx4AaABAg,s-41UF02vrU,12,11,12,True
UgwPdc35B3asbpY1XGt4AaABAg,R9BfhFEv8fg,12,11,12,True
UgwPdcEcsKiPyqExTrR4AaABAg,UCGpRpKKGV8,16,12,13,False
UgwPdxvrPbTWBVTcx554AaABAg,u0ph2Kg0ak0,12,11,12,True
UgwPe2PblAFKrfXo1VV4AaABAg,JnxRKblanBs,4,4,4,True
UgwPeQ2C15SzzADbVhB4AaABAg,FXXgjvOJcYI,15,14,15,True
UgwPfEckDaO43Hjzv7t4AaABAg,b7E7Dkr6Yww,4,4,4,True
UgwPfYucCdp6rPHejz54AaABAg,5dCCntGj1wM,7,13,14,False
UgwPgAP2Ohzik9L4wWt4AaABAg,YsVCTGRR7fc,12,11,12,True
UgwPgLmHHFxB9kYrk1R4AaABAg,Vufih-WN5R4,7,6,7,True
UgwPgp7dgec_rjDt5Np4AaABAg,rH_Gb-4aGLs,10,9,10,True
UgwPhJzkRsqL5HC3_8x4AaABAg,HW4iyMnblZ8,8,15,8,True
UgwPhXoRD-ROkSTMX1B4AaABAg,rwlpCrjKLdk,10,9,10,True
UgwPiOAFu0g0ytQ0x1N4AaABAg,HW4iyMnblZ8,1,5,1,True
UgwPi_4gM5xlloBejzF4AaABAg,zqBUl0o59fw,1,5,1,True
UgwPi_qXMfmPkj8uH9t4AaABAg,oFYf95C3Yco,15,14,15,True
UgwPjYkzpAtuQs2IAXB4AaABAg,FXXgjvOJcYI,11,10,11,True
UgwPjaUxlVhiJ1bdTSl4AaABAg,hjlVL4sgqKw,5,5,1,False
UgwPk4bnV26O4lI79Yt4AaABAg,W8Arptrbi10,4,4,4,True
UgwPkeJZr2qN4UBUkyt4AaABAg,CPLkXkKwTFM,3,3,3,True
UgwPklC4-H-f27mXr-V4AaABAg,EY77sPyVM2c,7,6,7,True
UgwPklpOcscFujRBPDp4AaABAg,k5cYjwz-I1s,7,6,7,True
UgwPlKNoICCS-8tPn1d4AaABAg,u0ph2Kg0ak0,12,11,12,True
UgwPlUUgac3_9mRFPCJ4AaABAg,AQ4EYHNCDzg,1,1,16,False
UgwPmDsueIto3MeeKg14AaABAg,Tz0W9xCBxS0,5,5,1,False
UgwPmGCP6wfVXvSeh094AaABAg,QnFoiUXr4h4,4,4,4,True
UgwPmVkKNmiYDSfEObR4AaABAg,M5tyd3ayt80,12,11,12,True
UgwPmaksqaJl-3taGbh4AaABAg,STnuSR6maXE,1,5,1,True
UgwPmieYipGKGFOtLbl4AaABAg,QS16O9aYfq4,3,3,3,True
UgwPniLllC1G_NYMnKR4AaABAg,IT_Eme9XSl8,11,10,11,True
UgwPnojQnE_R_1Z4G2x4AaABAg,HdqaNAU7-XE,3,3,3,True
UgwPoGy_b9-oLHD7Y194AaABAg,c7cpqtnlHS4,7,6,7,True
UgwPoy5tT4Jwg9MQiKF4AaABAg,bXwBhG3EI-g,14,13,14,True
UgwPp5w_2jDO_O3y92p4AaABAg,rXJDwjkoEkQ,6,12,13,False
UgwPpLJyn8p1U5bDViF4AaABAg,bKTsLHSS7i4,5,7,5,True
UgwPpVCNxZzFc1XTU7l4AaABAg,35kJvNW81pU,16,1,16,True
UgwPql-SC16hn_hGifd4AaABAg,YsVCTGRR7fc,4,4,4,True
UgwPqtpOOyqCQiFEDnV4AaABAg,k5cYjwz-I1s,5,5,1,False
UgwPqyd8DkxdTFAIcDd4AaABAg,6Yu4RpcH2Tc,11,10,11,True
UgwPqzZS3HYxs8eCSHd4AaABAg,Ou1CjwflZtM,15,14,15,True
UgwPr94IIh1NO3rNi-14AaABAg,dkDNu05ta6k,5,7,5,True
UgwPrASYZbFKT2j9XYt4AaABAg,QkCb7VqdWL8,13,12,13,True
UgwPrEQS5HDas9xXb4B4AaABAg,Ou1CjwflZtM,6,1,16,False
UgwPrLjXAwwApt-kwF54AaABAg,1mJkjrwxdP4,16,5,1,False
UgwPrRpVYBIeGR06x8Z4AaABAg,KltU08BK7Oc,15,14,15,True
UgwPrk8TTMDS6YGx_894AaABAg,k5cYjwz-I1s,1,1,16,False
UgwProXsCeQEIUVhBPN4AaABAg,HCo8nWzfFVc,1,5,1,True
UgwPta4DWPx7zAdc8Eh4AaABAg,SkF1U4vrlhU,13,12,13,True
UgwPuBC4U1G02YHpye14AaABAg,wnnwGVBwwvQ,8,15,8,True
UgwPuFbqsFT_iQ9-pyR4AaABAg,rH_Gb-4aGLs,1,5,1,True
UgwPurAQtObPiHna3Ed4AaABAg,HFlIbNAUWkY,5,8,9,False
UgwPv1wlD1iTTzVT9i54AaABAg,0M9QzdPhm58,3,3,3,True
UgwPvMxFUfV41xA-t0R4AaABAg,5D9TBj3_Cf4,16,13,14,False
UgwPvPuJx5irjKYOqI14AaABAg,HCo8nWzfFVc,1,5,1,True
UgwPwxBIUcSDU6FFvI54AaABAg,fnrOXNG-32U,13,5,1,False
UgwPxWxn9Am1gWWRWAh4AaABAg,LMOqxyZPivQ,1,5,1,True
UgwPxizAOH2MOe5Afql4AaABAg,5ftY0QMe2qY,7,6,7,True
UgwPxrJJ0tGEPF9AwyJ4AaABAg,p7-if24CnLY,3,3,3,True
UgwPxzu_tbbBFCSlTsh4AaABAg,tyTT9jNfnc8,12,11,12,True
UgwPy08UYX89aKOG7Lh4AaABAg,7NsZ2d2Oups,4,4,4,True
UgwPy3WW1BEEYhXSmW54AaABAg,1mJkjrwxdP4,14,13,14,True
UgwPyNwYXRp0GvJhee94AaABAg,xWRLCWmqT50,6,4,4,False
UgwQ-AIPgGcZMTx0ift4AaABAg,lxZwPhCmQ2w,8,15,8,True
UgwQ0061_uiAwJ6NT2F4AaABAg,BXPR0NUn5fA,7,6,7,True
UgwQ0F6eLRB3UxTLksR4AaABAg,ctNzYWQfgQI,12,11,12,True
UgwQ0GcKBBwn_yy73hR4AaABAg,1N_ZsLrfUJM,8,15,8,True
UgwQ0Hng6-hllxuTVXl4AaABAg,Qf_30U_Erno,12,5,1,False
UgwQ1Az789Cutae6A8J4AaABAg,qyZm66j8QU4,13,12,13,True
UgwQ1QEnTMXggWb4hXp4AaABAg,irytqcJZSps,6,12,13,False
UgwQ1Xd9xI484TyywRF4AaABAg,nbuCgjjVngs,12,11,12,True
UgwQ2OeUK0G2hv6B_DR4AaABAg,W9ofvoF3GBk,13,12,13,True
UgwQ2g_02rW5sVXQA8B4AaABAg,peqIxSuD-Jo,14,13,14,True
UgwQ3Ie2X4ntBlaSb794AaABAg,iD1U6Q47yLU,9,8,9,True
UgwQ3IqL24AU3HhJmmV4AaABAg,YsVCTGRR7fc,16,4,4,False
UgwQ3mWtcchm25FCoZZ4AaABAg,MwDCWACcfVA,8,13,14,False
UgwQ3sbiXUpGu3MLUJZ4AaABAg,QGrCOzSLBSU,9,8,9,True
UgwQ48iYJ0J427VW4dt4AaABAg,UUalCAU4W8g,2,2,2,True
UgwQ4JhNLMZjH1BzEYd4AaABAg,JyFMQuSUV2U,13,12,13,True
UgwQ4WX7nBJvTF-AqKx4AaABAg,6Yu4RpcH2Tc,11,10,11,True
UgwQ4jKdOFqph8XuVNB4AaABAg,jKiXJOX4ol8,1,5,1,True
UgwQ4jV3RzAGv9t9HgJ4AaABAg,ABjqoJ0eXYo,6,7,5,False
UgwQ5KC6q42dxRTxNGx4AaABAg,gf-QgHyXM6E,10,9,10,True
UgwQ5Oe0MSTaTTmOj8N4AaABAg,3zUMOblSJ60,6,11,12,False
UgwQ6YTqmXTwURJDeOt4AaABAg,QWkP4P7lUMA,6,5,1,False
UgwQ6gAIBe2BM4b-cLJ4AaABAg,Tz0W9xCBxS0,5,7,5,True
UgwQ6xjIeVBGu3dvAVR4AaABAg,1kz1c-rZsDk,8,15,8,True
UgwQ7191VxRxzURoXDl4AaABAg,tyTT9jNfnc8,13,12,13,True
UgwQ7BC87Pq-bwUMHwJ4AaABAg,00wwEMbEc_M,5,5,1,False
UgwQ7JF9IXVOfh473Rx4AaABAg,5ScJj0YlUAM,13,12,13,True
UgwQ7ZpAXsVyrQNnrN14AaABAg,PgrjjfKmdRc,9,8,9,True
UgwQ7oolcf90d3mEXXt4AaABAg,rRqV8BHE8lY,6,15,8,False
UgwQ84jzVPeIY9lKj0p4AaABAg,GhAKMAcmJFg,5,7,5,True
UgwQ93zIpKuvI5CSDOF4AaABAg,SkF1U4vrlhU,12,11,12,True
UgwQ97lxssugv0OpYNt4AaABAg,a-7WxFMzgGE,5,7,5,True
UgwQ9HWlKLFeBi-mjOx4AaABAg,Q4iG6O7JEM0,7,6,7,True
UgwQ9bgoUH1wBzkgImp4AaABAg,Af6aaUyMc3E,14,13,14,True
UgwQA1wYqoNlh9Dpjl54AaABAg,Vufih-WN5R4,13,12,13,True
UgwQAKpLphH2fA6pzdZ4AaABAg,oMDOGjG-9ko,12,11,12,True
UgwQAOeF3AnsQLlFPA94AaABAg,yABGViMgD5A,14,13,14,True
UgwQARpC_edS3fMGD_N4AaABAg,U9IlMWrsE24,2,2,2,True
UgwQBMJvyzKUddywDAd4AaABAg,rXJDwjkoEkQ,1,1,16,False
UgwQBSvKzumFWqEuXi14AaABAg,irytqcJZSps,4,4,4,True
UgwQBm0BYsSnfadtD5p4AaABAg,7Ml_xOJsLTo,5,7,5,True
UgwQBw8ihK2rIIErwjh4AaABAg,35kJvNW81pU,15,14,15,True
UgwQC84KyyEy5aUFulN4AaABAg,5-dPwCFkWE8,10,9,10,True
UgwQCP0M03dV57TXN-14AaABAg,1kz1c-rZsDk,8,15,8,True
UgwQCqFT1ZY7wTwEsIZ4AaABAg,s-41UF02vrU,7,5,1,False
UgwQD03VkriEQ3K-_a54AaABAg,7n2L5g4Z3i8,12,11,12,True
UgwQDYxkqc1uIh860hJ4AaABAg,kwVleBvWH64,4,4,4,True
UgwQFmovt-rzMSssG8N4AaABAg,Kl3EAJD7Kbs,12,14,15,False
UgwQGHP8EOJqv8F_noR4AaABAg,zmYtFOSPx2o,13,12,13,True
UgwQGLo6vylUzI5EvBV4AaABAg,DA5okoaEhQ4,3,3,3,True
UgwQHDfpETrgFG93r0R4AaABAg,IOu73_HYJ3A,5,5,1,False
UgwQHQ2q67EteHKFr9F4AaABAg,IbQjqDJ2Vuo,10,9,10,True
UgwQHp2VQZutdHRgOlh4AaABAg,UUalCAU4W8g,1,5,1,True
UgwQI0W_00v5oadKoqF4AaABAg,MzSCf_LkyNw,12,11,12,True
UgwQJIcogtp0vkkXfPt4AaABAg,tNE5GEePXuk,5,5,1,False
UgwQJWub7zZhKK0Vvpl4AaABAg,Pkfx7A3b-Ls,10,9,10,True
UgwQKCDXjqguTfWawR14AaABAg,co7pKcoVJu0,2,2,2,True
UgwQKHYkvG8-FOecgi14AaABAg,w4s-oE-VQwg,1,16,6,False
UgwQKOT55WhKUw_8xnh4AaABAg,FXXgjvOJcYI,15,14,15,True
UgwQLDyEtFXS1aCnoE94AaABAg,FH0U8hehXr8,13,12,13,True
UgwQLcIrgty24WNYxw54AaABAg,EOAm2mlzfTg,15,14,15,True
UgwQLcJTINcrRc4jOWh4AaABAg,_qy5EKXEMAM,14,13,14,True
UgwQM3vUoOk7JxYpH6F4AaABAg,twV-c5i0MjM,10,9,10,True
UgwQMKeDcg2t2Kme2JV4AaABAg,ZUcyMZJ-Jsw,6,5,1,False
UgwQMQtmAm4MPhORdAx4AaABAg,NnTpTE9r0sM,9,8,9,True
UgwQMp5yxatRul-XZtF4AaABAg,k_-nbxRQhzA,5,5,1,False
UgwQNTljVd5WWFRZ4v54AaABAg,tUWJTF9nyaQ,2,2,2,True
UgwQN_WLDXlT3g4YY8l4AaABAg,U-hVUczzlL4,9,8,9,True
UgwQNu7ikFOrik59QIp4AaABAg,7Ml_xOJsLTo,8,5,1,False
UgwQOd86_o1OZMSk_yd4AaABAg,86l_Gb4TEDs,6,9,10,False
UgwQPnz3V3BqKMJUdDN4AaABAg,bFPbA5k_cDA,4,4,4,True
UgwQPsGTeFTDLy-f4d54AaABAg,gLFH0GvBLlA,8,15,8,True
UgwQQswKrYEodG1LJFR4AaABAg,3hukFwgTFI0,6,1,16,False
UgwQRVE78OXD1vCY4zB4AaABAg,H51FYrDR5xs,1,5,1,True
UgwQSRmZPLHEKCJNJ5x4AaABAg,QGrCOzSLBSU,11,10,11,True
UgwQSXRsaU2q4lgMSs54AaABAg,gIhAyS38-f4,5,7,5,True
UgwQT1C1iSRLYBGyrHB4AaABAg,w6wo2URorG4,16,1,16,True
UgwQTAZfNcRzhQm1zEV4AaABAg,w6wo2URorG4,2,2,2,True
UgwQTsdaqPiWvSoOdEp4AaABAg,i41oW85zPm8,15,14,15,True
UgwQU5douW_zGs7XTQN4AaABAg,SL4dmdY23J8,6,4,4,False
UgwQULvH7iw0ImnCCTx4AaABAg,aO9G5lZm95Y,6,5,1,False
UgwQUNSv5gei6b8tyth4AaABAg,QGrCOzSLBSU,13,5,1,False
UgwQUYfYaep9ynxgTuN4AaABAg,zg9IM061rbU,1,16,6,False
UgwQUi0O5KyV6OZytup4AaABAg,YgvKoG-7T30,6,5,1,False
UgwQVXGGotdEcBsiazx4AaABAg,tUWJTF9nyaQ,2,2,2,True
UgwQVseQbSojBQisu294AaABAg,uD82_NWpjlw,3,3,3,True
UgwQWEeW6u5VAwQHuXJ4AaABAg,jUehMdNfGrY,8,15,8,True
UgwQWS-L9Y-DUJupDUx4AaABAg,ZLKPLqBI6Ow,13,12,13,True
UgwQX3TS0gwzfwjqPct4AaABAg,7NsZ2d2Oups,6,5,1,False
UgwQXMNZ7PePj5Cizth4AaABAg,Q3Oufer38ow,16,1,16,True
UgwQXigqNW8ujjoQ-Ut4AaABAg,5q4S12q9m7E,16,5,1,False
UgwQXk1SDg58f-Z8rYJ4AaABAg,ZAPNCBbhoqE,4,4,4,True
UgwQYiuSiP86x3ToMMx4AaABAg,PsN5AbUz3p8,4,4,4,True
UgwQYkhG6FuNHDotL6x4AaABAg,fSR6BY701PU,1,5,1,True
UgwQZESprCa6OrOl-9B4AaABAg,bPe_b87qVUY,12,5,1,False
UgwQZH3QB1chClvxp9x4AaABAg,M1KzqaOgtss,6,4,4,False
UgwQ_lM_thgTfWjpqul4AaABAg,Vufih-WN5R4,12,11,12,True
UgwQaGt8przEcbafvOB4AaABAg,V6lZXjRR-1k,16,12,13,False
UgwQaQ2KFa9YM_bjnDZ4AaABAg,dlP-RGHgdCM,4,4,4,True
UgwQanYjPe10SmHh1c14AaABAg,W8Arptrbi10,4,4,4,True
UgwQaxxJlnna9OGJcY94AaABAg,9jRpO_kKgJM,10,9,10,True
UgwQbTsPBuXL0O2IVVJ4AaABAg,YgvKoG-7T30,1,16,6,False
UgwQbnSaRu3FVhvbfnx4AaABAg,LL6YhT_HkIY,5,5,1,False
UgwQc5W1BYSIpSkrz8t4AaABAg,AGgixk6jaew,9,8,9,True
UgwQckQT-FPlmpIZweB4AaABAg,1mJkjrwxdP4,11,13,14,False
UgwQcr86I0dX1U3wzCp4AaABAg,IOu73_HYJ3A,5,7,5,True
UgwQdel4Zbys9_LDaNR4AaABAg,AXamAjE0juw,16,5,1,False
UgwQdtSRwoy5mU_jBF14AaABAg,S9s1VWxQ-5o,10,9,10,True
UgwQdz--GRKVw1VuDSF4AaABAg,qxtbHYf0OT0,1,5,1,True
UgwQeLmTB7akwlZahT94AaABAg,jEBzGn4AsGg,12,11,12,True
UgwQerPJ6AlCrPNzjJF4AaABAg,LVYSz1CuuDw,15,14,15,True
UgwQf1frmJK4f8PVEbV4AaABAg,KH1U2gLK8Y8,8,15,8,True
UgwQfHiMTUmHCh3bGLp4AaABAg,Ha7bnPiDd-w,8,15,8,True
UgwQfZtXlAkFNr3kUW14AaABAg,bPe_b87qVUY,6,5,1,False
UgwQg_P3UjsJ_Oau_hR4AaABAg,9GLHP_fm-vU,5,7,5,True
UgwQh0dZlMrOnx3_e5B4AaABAg,_HiuDH6OPoY,5,5,1,False
UgwQh7ql4HB3jKTcErV4AaABAg,UG7qWFqYQGU,1,5,1,True
UgwQhFvQ5R_f-NCqca14AaABAg,1rNnFXYBj6U,15,14,15,True
UgwQhNuMcSAwuyTUlZh4AaABAg,9G17C0kaD7M,11,10,11,True
UgwQhXF_jHar2ToQsn14AaABAg,lUYZDxtd3z0,5,7,5,True
UgwQioE0X5PI_y8hSPt4AaABAg,kGs_biFA87Q,1,5,1,True
UgwQjCpAe8A7rCRe7TF4AaABAg,LVYSz1CuuDw,3,3,3,True
UgwQjmEGdOR9ABuLCLJ4AaABAg,OAok8omYqSY,5,7,5,True
UgwQjmOQa0N_9vsTzJJ4AaABAg,xWRLCWmqT50,6,4,4,False
UgwQjtU_xpb6sigLT8R4AaABAg,ZLKPLqBI6Ow,2,2,2,True
UgwQjuRr0_XtEhpDt7Z4AaABAg,QFbx7qhqOqc,5,7,5,True
UgwQjw-uHs1kuyf_ThV4AaABAg,hkZzV5nAV8A,12,11,12,True
UgwQjxD0oGnyw-oWp9Z4AaABAg,rRqV8BHE8lY,16,15,8,False
UgwQkIJMJjCnc_gM5lF4AaABAg,wN34zF7e4J8,3,5,1,False
UgwQkU_bywX6ewckFXp4AaABAg,Ou1CjwflZtM,15,12,13,False
UgwQkkjOS-Ph2q8AZDR4AaABAg,cpIk4NLCviw,9,8,9,True
UgwQl1kDJvUqJCnh5PB4AaABAg,pvUA6iFJKy8,16,5,1,False
UgwQlC6OBym_LOsQjNV4AaABAg,p9eMPlFuwNk,5,7,5,True
UgwQlDFngDlKIkKjT414AaABAg,H51FYrDR5xs,1,5,1,True
UgwQlpCAvBrIq00ooEV4AaABAg,7cTCskg8G2I,16,4,4,False
UgwQlxgGQUHBeJSIPzh4AaABAg,AGgixk6jaew,14,13,14,True
UgwQm0Zw9VKnMDhl5tx4AaABAg,GCi1VyP1Hac,4,4,4,True
UgwQmBWB80yOIjdtkXF4AaABAg,1mJkjrwxdP4,14,13,14,True
UgwQnwPsjKt-TI75ILp4AaABAg,uLPNrGdu0W0,1,5,1,True
UgwQoQ1tddj3CbhLPg14AaABAg,W9ofvoF3GBk,13,12,13,True
UgwQoSZjalV8-GQ2PjZ4AaABAg,H51FYrDR5xs,15,14,15,True
UgwQoeNaA8fA-dsgY654AaABAg,qNQafR_5ALk,16,5,1,False
UgwQp0AiahGesQUMyyx4AaABAg,HCo8nWzfFVc,1,16,6,False
UgwQp80f17h1R9pJWrB4AaABAg,OZvrTuhJhXs,6,5,1,False
UgwQqNay4lkcD2ykCRB4AaABAg,ShK3Yohu-vo,13,12,13,True
UgwQr1dDHeSBPBAMfrN4AaABAg,iAAI8WQif_g,4,4,4,True
UgwQr4ycBuN2CTudP3d4AaABAg,1N_ZsLrfUJM,8,15,8,True
UgwQrOFzGowi54vkMcx4AaABAg,Genu_Plnp2M,2,2,2,True
UgwQsdKR9FD550Mhs894AaABAg,bsJkMuMDy_c,6,14,15,False
UgwQu2iU7D-gAOwwND54AaABAg,rRqV8BHE8lY,1,1,16,False
UgwQu9yHrW4RWzMHf654AaABAg,uqyAWkXXt3A,5,16,6,False
UgwQuHj-b-yD6N6DDAZ4AaABAg,KxHcu7JvZwk,16,7,5,False
UgwQuPbzebtJ_YKN8B54AaABAg,AQ4EYHNCDzg,7,6,7,True
UgwQuhVbvphOXxIRHxh4AaABAg,HFlIbNAUWkY,3,3,3,True
UgwQv6jvb7WTHhwdOdp4AaABAg,9OFpzKn0cq4,2,2,2,True
UgwQvVYQ2pCE1i3BcUJ4AaABAg,FXXgjvOJcYI,13,12,13,True
UgwQvqzSC5qR7vS1-L14AaABAg,KxHcu7JvZwk,1,5,1,True
UgwQvyDCnsnB2Utw_0V4AaABAg,KltU08BK7Oc,13,16,6,False
UgwQwE17DpQKmv3rQg14AaABAg,Qs3PqJE0zng,13,12,13,True
UgwQwP90QZWVxbzgo094AaABAg,iDMZz4HIURw,6,11,12,False
UgwQwPSV7LKTR3wgjFh4AaABAg,pWicJ2PYQF8,8,15,8,True
UgwQwSSCwhUGyye51Hx4AaABAg,QWkP4P7lUMA,6,5,1,False
UgwQwSxyy0Z0qOmJqEN4AaABAg,v2QMBU8yS-I,4,4,4,True
UgwQwYNuZQ0eQ_FuEaN4AaABAg,w6wo2URorG4,6,3,3,False
UgwQxH4ICzJ-2OdD8Bd4AaABAg,b7E7Dkr6Yww,3,3,3,True
UgwQxK1imYq-6aA7rdd4AaABAg,uLPNrGdu0W0,6,5,1,False
UgwQxROutH2AljG7S5N4AaABAg,QnFoiUXr4h4,15,14,15,True
UgwQxsKi75jiobnIcsh4AaABAg,Pkfx7A3b-Ls,6,5,1,False
UgwQystyMLPFiGqIpsJ4AaABAg,dIPM5yk2u38,13,12,13,True
UgwQzU3If2APT0rKTw54AaABAg,LHNQ0GYG07I,9,8,9,True
UgwR-0xECfEfd775-h94AaABAg,Mx9X6maasbY,1,5,1,True
UgwR-QggtmpvujbViC14AaABAg,NZNyK7W8yKI,3,3,3,True
UgwR-ixeTl6Zw2ikWSJ4AaABAg,Q3Oufer38ow,16,1,16,True
UgwR-wxi_NhhBRxvhcV4AaABAg,UQNhNtLQnAU,5,5,1,False
UgwR00O_lNJ_8pKTCEJ4AaABAg,ukgh7mrTd-Y,8,15,8,True
UgwR081k_pWs9X2oU3x4AaABAg,bOkQEFi55oU,4,4,4,True
UgwR1b7eGYTts8yaRtR4AaABAg,_xA6qOwnYbM,3,3,3,True
UgwR1dRsXPdm8K62IAt4AaABAg,xc_BbbMi1cg,1,5,1,True
UgwR1gaSVjq7YC_7YmF4AaABAg,rRqV8BHE8lY,8,15,8,True
UgwR20psWKw_x49Mrqd4AaABAg,QS16O9aYfq4,2,2,2,True
UgwR2YA5T8pZQjawk0h4AaABAg,5dCCntGj1wM,16,1,16,True
UgwR2msRxln62u6-hnN4AaABAg,rwlpCrjKLdk,4,4,4,True
UgwR2sfDh627rO4w6wZ4AaABAg,nSnbMsSzdXU,6,5,1,False
UgwR357y_clHARbmEVJ4AaABAg,hjlVL4sgqKw,11,16,6,False
UgwR3NDoIn9OuoPiiCN4AaABAg,KltU08BK7Oc,4,4,4,True
UgwR3Tm7-K6GY_8OWDN4AaABAg,xrCNfNFRW04,16,1,16,True
UgwR3eRo9B_ySCbgx0l4AaABAg,RlQjU6gQcFU,4,4,4,True
UgwR4G4AhgNSw4r7Otd4AaABAg,1kz1c-rZsDk,8,15,8,True
UgwR4H-O0K0GKQ3FUFl4AaABAg,QS16O9aYfq4,4,4,4,True
UgwR4Hfrd8m3pr7QdM14AaABAg,sSDytAtzk0U,9,8,9,True
UgwR5ZyRCK1k81mVFYh4AaABAg,TzwC35L8kNE,8,15,8,True
UgwR6q8DA76sfrN2oKh4AaABAg,C1fttmKe-_Q,9,8,9,True
UgwR7254F-F9B0t4CVl4AaABAg,IbQjqDJ2Vuo,4,4,4,True
UgwR7SazjoRNE651srl4AaABAg,6bQgwGQAHeU,7,9,10,False
UgwR83PPYJJy3_kphC94AaABAg,AN4_mkEfDPE,16,1,16,True
UgwR84zKUIZCeyQbmK94AaABAg,dIPM5yk2u38,12,11,12,True
UgwR8YOo14HtEUZ0gSN4AaABAg,Kz5JbXTo4rM,8,15,8,True
UgwR8dHo6Irj-X16CSF4AaABAg,kGs_biFA87Q,6,5,1,False
UgwR8x_kCiLByUs2mK94AaABAg,Af6aaUyMc3E,14,13,14,True
UgwR9EiuAl9ipoUd9tZ4AaABAg,VrKYlQPHfno,13,12,13,True
